date,Average Hookload kkgf,Average Surface Torque kN.m,Block Position m,Averaged RPM rpm,Rate of Penetration (5ft avg) m/h,SWOB30s kkgf,Bit Depth (MD) m,Casing (choke) pressure kPa,Gas (avg) %,TVT m3,Stand Pipe Pressure kPa Smoothed
2009-05-09 23:55:30+00:00,134.8540196,18.38941077,13.961872,159.6111111,0.77724,18.15427862,3309.020221,58.77777735,0.027522222,311.0072258,22119.6795
2009-05-09 23:56:00+00:00,134.8149422,18.08080078,13.95570343,159.6071429,0.77724,18.20136583,3309.027237,53.39285699,0.02655,311.0153601,22079.14686
2009-05-09 23:56:30+00:00,134.5829621,18.21638258,13.946886,159.6428571,0.77724,18.28187848,3309.036163,36.99999941,0.028103571,311.0728584,22086.30468
2009-05-09 23:57:00+00:00,134.7563615,18.0886973,13.93979354,159.6153846,0.77724,18.37729487,3309.042912,37.53846185,0.025069231,311.1742313,22057.46491
2009-05-09 23:57:30+00:00,134.6563469,18.08903253,13.93349657,159.7142857,0.77724,18.33047766,3309.049988,48.8571431,0.02515,311.0700017,22106.69679
2009-05-09 23:58:00+00:00,134.7882875,18.81040963,13.92736708,159.1153846,0.77724,18.30559238,3309.054987,63.00000113,0.024746154,311.0269234,22131.81656
2009-05-09 23:58:30+00:00,134.7860195,18.93243324,13.92138831,159.5384615,0.749104615,18.22097996,3309.061552,63.384615,0.024642308,310.8884594,22092.41265
2009-05-09 23:59:00+00:00,134.9105206,19.09960113,13.91607943,160.1428571,0.73152,18.14304681,3309.066752,70.82142894,0.025228571,310.882502,22101.21055
2009-05-09 23:59:30+00:00,134.8516159,18.32596545,13.90849292,159.3461538,0.73152,18.12991257,3309.074213,67.88461575,0.026361538,310.9023103,22117.95547
2009-05-10 00:00:00+00:00,134.7554892,18.43495235,13.901928,159.1538462,0.73152,18.18661162,3309.080778,52.99999966,0.027388462,311.0084628,22097.52972
2009-05-10 00:00:30+00:00,134.7609971,18.48560928,13.89572314,159.1428571,0.73152,18.22485543,3309.086673,56.46428508,0.028596429,311.2389294,22113.15754
2009-05-10 00:01:00+00:00,134.7451962,19.21037592,13.88903262,159.6538462,0.73152,18.22412022,3309.093907,62.99999975,0.030184615,311.33654,22134.71332
2009-05-10 00:01:30+00:00,135.032355,19.06280035,13.88305385,159.4230769,0.73152,18.11229225,3309.100238,67.53846224,0.030557692,311.5503833,22099.61401
2009-05-10 00:02:00+00:00,135.4355538,20.65201268,13.87591114,159.4285714,0.73152,17.79459067,3309.107138,60.39285766,0.030710714,311.3975026,22100.24528
2009-05-10 00:02:30+00:00,135.9262809,20.86708116,13.86500031,158.3076923,0.73152,17.28291605,3309.118174,49.0000005,0.030592308,311.4788506,22126.65749
2009-05-10 00:03:00+00:00,136.4217434,25.00545471,13.84976031,141.3076923,0.73152,16.82618342,3309.133414,42.99999957,0.029765385,311.4830788,22067.76385
2009-05-10 00:03:30+00:00,136.7073944,25.85641672,13.83117086,141.4285714,0.73152,16.48775865,3309.15264,39.10714281,0.028642857,311.3635706,22072.12564
2009-05-10 00:04:00+00:00,136.6352807,27.1059296,13.81189477,143.6153846,0.73152,16.35619194,3309.17128,55.15384605,0.027265385,311.3396161,22093.30287
2009-05-10 00:04:30+00:00,137.39278,25.54361015,13.85527015,146.7692308,0.73152,16.42021825,3309.128256,30.46153864,0.026376923,311.4030823,22061.49641
2009-05-10 00:05:00+00:00,141.6142919,24.72624561,13.99413,156.75,0.73152,13.93743555,3308.988592,48.4285708,0.025675,311.3300036,22032.81767
2009-05-10 00:05:30+00:00,147.4316514,20.52291199,14.24775877,159.1153846,0.73152,8.64320261,3308.731782,54.23076875,0.025484615,311.3061581,22024.02637
2009-05-10 00:06:00+00:00,151.6894881,16.98944183,14.514576,159.6153846,0.73152,2.679335238,3308.469888,75.00000115,0.026392308,311.3284633,22121.52953
2009-05-10 00:06:30+00:00,151.1536634,16.35794355,14.52110743,164.1071429,0.73152,1.513378543,3308.463357,67.46428715,0.027489286,311.2110729,22249.09815
2009-05-10 00:07:00+00:00,151.0572501,16.06748562,14.53684985,164.4615385,0.73152,1.97556923,3308.44738,70.03846123,0.029661538,311.4146187,22249.5196
2009-05-10 00:07:30+00:00,151.0994691,16.72975055,14.545056,164.1538462,0.73152,1.933524706,3308.439408,63.23076785,0.031226923,311.2619239,22285.42536
2009-05-10 00:08:00+00:00,152.069758,15.61224368,14.71792114,164,0.73152,1.682341701,3308.265128,61.57142797,0.032717857,311.130716,22277.5458
2009-05-10 00:08:30+00:00,145.4909739,17.61207515,14.10696462,164.1153846,0.73152,2.869320657,3308.881954,49.34615367,0.034734615,311.1334625,22232.06272
2009-05-10 00:09:00+00:00,138.3987083,20.15788408,13.83194123,161.1538462,0.73152,12.00170519,3309.152288,43.19230731,0.035661538,311.3138485,22135.97984
2009-05-10 00:09:30+00:00,136.3639602,25.05067348,13.73494114,135.7142857,0.719328,15.83037371,3309.248217,41.28571397,0.037146429,311.3339317,22116.59578
2009-05-10 00:10:00+00:00,136.3592872,23.72159941,13.71095908,137.9807692,0.719328,16.71313425,3309.271629,39.19230771,0.038425,311.2567319,22160.43054
2009-05-10 00:10:30+00:00,136.2879336,22.50240619,13.69349169,139.4038462,0.719328,16.61316947,3309.289448,46.11538462,0.039644231,311.3074998,22144.55893
2009-05-10 00:11:00+00:00,136.3490564,20.88201751,13.67583171,140.8214286,0.719328,16.55450153,3309.307435,71.82142852,0.040596429,311.346434,22077.92148
2009-05-10 00:11:30+00:00,136.5550297,17.32526751,13.65668123,143.3076923,0.719328,16.48075539,3309.326024,67.96153898,0.041353846,311.3742348,22061.08362
2009-05-10 00:12:00+00:00,136.6984347,19.51334909,13.635228,133.6538462,0.719328,16.35758761,3309.347712,57.30769267,0.042334615,311.2730824,22122.50335
2009-05-10 00:12:30+00:00,136.8611298,20.55613698,13.619988,155.25,0.719328,16.25610255,3309.363061,59.78571368,0.043867857,311.346432,22106.65795
2009-05-10 00:13:00+00:00,137.3632965,20.93904381,13.61658831,165.2692308,0.726830769,15.95825187,3309.366,65.53846128,0.045001923,311.3217334,22039.37705
2009-05-10 00:13:30+00:00,137.8653883,22.65988966,13.61447815,149.6730769,0.73152,15.3120572,3309.367876,60.11538517,0.045863462,311.139617,22083.62752
2009-05-10 00:14:00+00:00,138.3727264,19.45308223,13.60921114,153.875,0.73152,14.79375315,3309.373947,58.60714242,0.046103571,311.0683942,22093.98658
2009-05-10 00:14:30+00:00,138.5028601,21.44799701,13.606272,163.5,0.73152,14.60968686,3309.375144,69.61538436,0.046876923,311.0469242,22088.79645
2009-05-10 00:15:00+00:00,139.010709,21.69830186,13.606272,162.0769231,0.73152,14.21855067,3309.375144,60.61538435,0.047903846,310.8776941,22061.57289
2009-05-10 00:15:30+00:00,139.5671323,18.05029488,13.606272,163.5,0.73152,13.73040304,3309.375144,67.78571393,0.04785,310.7949988,22083.93123
2009-05-10 00:16:00+00:00,139.6973781,20.71168357,13.62127754,163.9615385,0.73152,13.32131007,3309.361428,76.30769289,0.0469,310.7473077,22105.36209
2009-05-10 00:16:30+00:00,142.0555351,20.47597983,13.71705508,165,0.73152,12.67441757,3309.263892,59.07692267,0.047403846,310.7346176,22059.38977
2009-05-10 00:17:00+00:00,150.6900272,19.89081774,14.14587686,164.5,0.73152,5.802742391,3308.8326,70.07142689,0.04735,310.7832154,22146.67843
2009-05-10 00:17:30+00:00,151.8991873,18.02820697,14.84610462,163.9615385,0.73152,1.630490112,3308.135077,68.76923075,0.046442308,310.7846161,22282.08577
2009-05-10 00:18:00+00:00,151.5750432,16.49039653,14.94059262,164.3076923,0.73152,0.840367095,3308.042699,55.5769228,0.045853846,310.6373085,22329.35918
2009-05-10 00:18:30+00:00,150.2333569,16.93513462,15.12286971,164.6785714,0.73152,2.344748558,3307.85822,54.89285716,0.045639286,310.6446448,22379.40248
2009-05-10 00:19:00+00:00,150.3482503,17.7434852,15.302484,164.9615385,0.73152,2.761156323,3307.679049,47.7692306,0.0447,310.6584644,22400.40035
2009-05-10 00:19:30+00:00,150.8096933,17.09477845,15.31573108,164.7692308,0.73152,2.431080645,3307.666154,57.26923026,0.044238462,310.5953849,22406.68946
2009-05-10 00:20:00+00:00,153.7391399,16.45091392,14.96393829,164.3928571,0.73152,0.6063558,3308.023574,51.4642856,0.043485714,310.4746448,22395.15744
2009-05-10 00:20:30+00:00,153.594576,17.30336583,14.45033354,164.5,0.73152,-0.685622313,3308.536358,63.84615394,0.042496154,310.6107697,22399.76979
2009-05-10 00:21:00+00:00,151.4951412,17.40348777,13.96980462,164.2307692,0.73152,-0.212141662,3309.017004,68.11538385,0.041896154,310.6326949,22372.38116
2009-05-10 00:21:30+00:00,143.8171308,18.08564299,13.69281343,167.1785714,0.73152,6.267998564,3309.290344,66.49999938,0.040396429,310.8550019,22245.79071
2009-05-10 00:22:00+00:00,143.0218613,19.20776858,13.65468831,169.4615385,0.73152,9.47292773,3309.328486,66.61538482,0.039057692,310.5300019,22179.36228
2009-05-10 00:22:30+00:00,142.2195261,19.33917863,13.61471262,169.7692308,0.73152,10.39337132,3309.368462,59.19230752,0.038196154,310.612696,22187.08502
2009-05-10 00:23:00+00:00,141.6439374,19.85982762,13.57927543,169.25,0.73152,11.10394122,3309.404535,46.46428525,0.037267857,310.6364308,22170.44656
2009-05-10 00:23:30+00:00,141.2101087,19.71985059,13.55011846,169.5,0.73152,11.59591448,3309.433642,44.84615452,0.036230769,310.5676943,22171.30679
2009-05-10 00:24:00+00:00,141.0619933,19.96598369,13.52514831,169.2692308,0.73152,11.85167079,3309.45744,35.53846112,0.034896154,310.8649992,22177.54133
2009-05-10 00:24:30+00:00,140.8512847,19.71117187,13.50198686,169.3928571,0.73152,12.05373124,3309.480518,46.50000068,0.034442857,310.9360688,22155.40733
2009-05-10 00:25:00+00:00,140.9068996,19.85647532,13.48247631,169.2692308,0.73152,12.13080456,3309.500229,53.65384622,0.034076923,310.6607695,22147.47505
2009-05-10 00:25:30+00:00,140.862936,19.75687485,13.46500892,169.2307692,0.728472,12.08718991,3309.517697,58.11538479,0.034365385,310.5000028,22176.31426
2009-05-10 00:26:00+00:00,140.6403643,19.59156935,13.44429257,169.4285714,0.725424,12.26983561,3309.538756,42.67857202,0.033353571,310.6239324,22166.09036
2009-05-10 00:26:30+00:00,140.8137387,20.06923445,13.42409538,169.6923077,0.725424,12.25449571,3309.559079,66.15384588,0.033273077,310.5665378,22159.93811
2009-05-10 00:27:00+00:00,140.7315687,20.11668807,13.40580738,169.5384615,0.725424,12.25658921,3309.577367,45.99999992,0.033192308,310.411538,22179.98693
2009-05-10 00:27:30+00:00,140.6643398,20.25688859,13.38692486,169.4642857,0.725424,12.29024726,3309.595362,63.96428496,0.033792857,310.6253589,22185.27974
2009-05-10 00:28:00+00:00,140.5012834,19.80432848,13.37063815,169.8076923,0.725424,12.40592578,3309.612067,60.26923106,0.033442308,310.7684653,22170.87566
2009-05-10 00:28:30+00:00,140.6384078,20.19438687,13.35363969,170.1153846,0.725424,12.45355298,3309.629066,50.15384566,0.033488462,310.7173092,22134.48656
2009-05-10 00:29:00+00:00,140.773364,20.52805218,13.33783029,169.1785714,0.725424,12.31389886,3309.64511,58.39285606,0.0336,310.6532135,22156.87048
2009-05-10 00:29:30+00:00,140.8093773,20.90619129,13.32538708,169.3076923,0.725424,12.24088794,3309.657084,53.69230807,0.033196154,310.6165389,22188.23996
2009-05-10 00:30:00+00:00,140.7706474,19.79181323,13.313664,169.2692308,0.740664,12.18069972,3309.669276,63.46153823,0.033526923,310.6661533,22176.50465
2009-05-10 00:30:30+00:00,140.7095371,20.03995772,13.29592029,169.5714286,0.765048,12.24586001,3309.687129,68.46428588,0.033589286,310.592504,22204.52306
2009-05-10 00:31:00+00:00,140.6356165,21.02039288,13.27040585,169.4615385,0.765048,12.30962463,3309.712769,49.99999862,0.033676923,310.639234,22210.18932
2009-05-10 00:31:30+00:00,140.4100415,20.40349572,13.24754585,169.3461538,0.765048,12.47431355,3309.735511,65.88461617,0.034203846,310.6861572,22186.57445
2009-05-10 00:32:00+00:00,140.2951481,20.58422178,13.22744914,169.25,0.765048,12.65279716,3309.755164,70.14285773,0.034771429,310.7335753,22175.09562
2009-05-10 00:32:30+00:00,140.0801403,20.33726922,13.20932862,169.5192308,0.765048,12.81241433,3309.773729,59.78846206,0.035555769,310.742116,22169.67484
2009-05-10 00:33:00+00:00,140.1556809,20.34665566,13.19197846,168.9423077,0.765048,12.89685229,3309.790844,80.44230755,0.035867308,310.6001955,22182.9043
2009-05-10 00:33:30+00:00,139.9599757,19.71262453,13.17508886,169.5357143,0.765048,12.900491,3309.80796,81.24999872,0.035735714,310.5846445,22176.35428
2009-05-10 00:34:00+00:00,139.8814319,19.58948348,13.15786431,169.5384615,0.798810462,13.13655841,3309.825076,81.23076994,0.035896154,310.7688457,22163.94567
2009-05-10 00:34:30+00:00,140.0318153,20.1046943,13.142976,169.4230769,0.819912,13.03048758,3309.84055,81.38461571,0.035965385,310.6388505,22172.09386
2009-05-10 00:35:00+00:00,139.9914032,19.60319065,13.12751829,169.1428571,0.819912,12.99785136,3309.855422,81.71428612,0.036360714,310.581428,22170.4267
2009-05-10 00:35:30+00:00,140.0801403,19.91018657,13.11214431,169.8076923,0.819912,12.96349548,3309.870796,93.03846153,0.036269231,310.6274993,22192.77401
2009-05-10 00:36:00+00:00,140.0206499,19.80850023,13.097256,170.1538462,0.819912,12.95704051,3309.885684,99.3846146,0.036238462,310.8007709,22198.30889
2009-05-10 00:36:30+00:00,140.0267186,19.95473488,13.08092743,169.7142857,0.819912,12.9717698,3309.902121,89.85714253,0.036196429,310.780893,22184.05118
2009-05-10 00:37:00+00:00,140.0677537,19.67656871,13.06490031,169.8076923,0.819912,12.93872235,3309.91804,70.50000039,0.035773077,310.7992307,22173.92445
2009-05-10 00:37:30+00:00,140.0183819,19.92739503,13.046964,169.3076923,0.819912,12.95529592,3309.93539,81.9230772,0.035269231,310.8580777,22173.31596
2009-05-10 00:38:00+00:00,139.9566224,20.41585824,13.03107086,169.25,0.819955543,12.99997352,3309.952261,76.1071418,0.035135714,310.8432145,22168.97303
2009-05-10 00:38:30+00:00,139.9842753,20.44364879,13.01812523,169.3846154,0.8211312,13.02666694,3309.964803,63.88461544,0.035280769,310.902689,22138.33142
2009-05-10 00:39:00+00:00,140.0690796,20.71064063,12.99845391,169.5384615,0.881903631,12.9794061,3309.984369,61.40384663,0.035005769,310.9457689,22156.60452
2009-05-10 00:39:30+00:00,139.9841133,20.71689825,12.98056114,169.5714286,0.886968,12.97063582,3310.001726,63.58928542,0.035548214,310.9603595,22169.07379
2009-05-10 00:40:00+00:00,140.0073911,21.29624969,12.96244062,169.4615385,0.886968,12.98617509,3310.020617,54.76923126,0.034857692,310.7669252,22158.93867
2009-05-10 00:40:30+00:00,140.0311174,21.14658825,12.944856,169.1923077,0.886968,12.9629721,3310.038084,65.92307618,0.034915385,310.6980782,22157.90073
2009-05-10 00:41:00+00:00,139.9287102,20.3062791,12.92820086,169.7142857,0.886968,13.02474291,3310.054848,77.71428589,0.034060714,310.6339286,22157.23444
2009-05-10 00:41:30+00:00,139.9384799,20.71168357,12.90968677,169.5384615,0.886968,13.10637707,3310.073253,105.2307702,0.034046154,310.5930785,22158.73123
2009-05-10 00:42:00+00:00,139.9499942,20.80346201,12.89397785,169.5384615,0.886968,13.01722873,3310.089548,85.80769255,0.034,310.7396187,22144.3691
2009-05-10 00:42:30+00:00,139.7827507,20.59148509,12.87605829,169.4285714,0.886968,13.18819816,3310.106882,86.03571419,0.033489286,310.993927,22144.66731
2009-05-10 00:43:00+00:00,139.9922132,20.2699998,12.86068431,169.0384615,0.898573846,13.10637707,3310.122256,88.07692367,0.033169231,310.8576913,22129.81553
2009-05-10 00:43:30+00:00,140.0764767,19.5164779,12.845796,169.5,0.987552,12.97692879,3310.137496,99.73076857,0.033307692,310.8838438,22117.39822
2009-05-10 00:44:00+00:00,140.0195907,19.62933857,12.82881429,169.6071429,0.987552,12.95540807,3310.154126,101.249999,0.033125,310.8700022,22164.18054
2009-05-10 00:44:30+00:00,139.8083338,19.94877524,12.81039231,169.2307692,0.987552,13.0775914,3310.172899,90.53846185,0.033226923,310.6953876,22171.46851
2009-05-10 00:45:00+00:00,139.7645447,19.6040846,12.79233877,169.8461538,0.987552,13.24890975,3310.19107,84.80769212,0.033242308,310.8342337,22103.04722
2009-05-10 00:45:30+00:00,139.944748,19.75136218,12.77634514,169.7857143,0.987552,13.14283892,3310.206595,82.53571455,0.032621429,310.641072,22126.109
2009-05-10 00:46:00+00:00,139.8629393,19.60304166,12.75822462,169.6153846,0.987552,13.12766102,3310.224833,79.57692307,0.032330769,310.791925,22150.73007
2009-05-10 00:46:30+00:00,139.8681731,19.46745986,12.74157785,169.4230769,0.987552,13.14894497,3310.241714,68.15384672,0.032157692,310.8242317,22103.29779
2009-05-10 00:47:00+00:00,139.82082,19.73586712,12.72398486,169.6071429,0.987552,13.15126278,3310.258955,74.25000093,0.032028571,310.8664316,22108.17855
2009-05-10 00:47:30+00:00,139.8191502,20.2319326,12.70793262,169.3846154,1.021314462,13.14807268,3310.274656,86.46153899,0.031761538,311.0057693,22168.10391
2009-05-10 00:48:00+00:00,139.8728835,20.7523581,12.691872,169.2307692,1.28016,13.18313886,3310.291068,82.69230861,0.031753846,311.0307703,22154.52555
2009-05-10 00:48:30+00:00,139.8673133,20.06513719,12.67554343,169.5714286,1.28016,13.12890716,3310.307723,73.17857104,0.031885714,311.1139305,22143.12936
2009-05-10 00:49:00+00:00,139.7226746,20.64493561,12.66033692,169.4230769,1.28016,13.20651631,3310.322486,81.38461594,0.032476923,311.1261561,22149.74141
2009-05-10 00:49:30+00:00,139.6532401,20.56045772,12.64708985,169.5769231,1.28016,13.32532262,3310.336202,79.03846158,0.033288462,311.11577,22109.774
2009-05-10 00:50:00+00:00,139.5933759,20.21669827,12.63221829,169.8214286,1.28016,13.40657048,3310.350613,78.14285691,0.034592857,311.1003585,22109.80042
2009-05-10 00:50:30+00:00,139.6645799,20.09530787,12.61836831,170,1.28016,13.38428963,3310.36422,73.26923082,0.035546154,310.9453869,22117.09455
2009-05-10 00:51:00+00:00,139.5358294,20.43634823,12.60559015,169.7692308,1.28016,13.38114937,3310.37735,89.03846213,0.036826923,310.7365399,22138.28853
2009-05-10 00:51:30+00:00,139.4354285,20.74062506,12.58987286,169.3214286,1.28016,13.58120355,3310.393067,75.67857036,0.038064286,310.8939294,22123.00798
2009-05-10 00:52:00+00:00,139.832758,20.28825119,12.57827538,169.5,1.28016,13.38132383,3310.404899,75.80769223,0.039084615,311.0053826,22109.30484
2009-05-10 00:52:30+00:00,139.836945,20.42800473,12.56444215,169,1.28016,13.14528134,3310.418732,82.46153799,0.039038462,310.9230756,22134.07633
2009-05-10 00:53:00+00:00,139.6771285,20.03269441,12.54807171,169.2857143,1.481872286,13.28167059,3310.435086,84.67857093,0.038517857,311.3260736,22125.94273
2009-05-10 00:53:30+00:00,139.7247681,20.02960284,12.53302431,169.4230769,1.612392,13.26321536,3310.449916,64.5769227,0.037188462,311.2273124,22128.71552
2009-05-10 00:54:00+00:00,139.6630098,19.7427952,12.51719815,169.3461538,1.612392,13.2722872,3310.465742,73.50000028,0.035069231,311.0407691,22164.71848
2009-05-10 00:54:30+00:00,139.6184854,19.81527931,12.50017457,169.75,1.612392,13.38729281,3310.482657,71.71428565,0.033067857,310.8560713,22167.35546
2009-05-10 00:55:00+00:00,139.6553336,19.90549336,12.48425631,169.4230769,1.612392,13.33474338,3310.499035,89.03846019,0.031280769,310.8826935,22128.20434
2009-05-10 00:55:30+00:00,139.7225002,19.83561658,12.46819569,169.3076923,1.612392,13.32567154,3310.514744,81.19230786,0.030069231,310.7165407,22112.59908
2009-05-10 00:56:00+00:00,139.82325,20.5261153,12.45140657,169.2857143,1.612392,13.19597403,3310.531316,83.92857143,0.028739286,310.918934,22117.31218
2009-05-10 00:56:30+00:00,139.7879221,20.26113483,12.43302646,169.3461538,1.612392,13.1859302,3310.549914,75.38461479,0.02745,310.9953867,22103.17808
2009-05-10 00:57:00+00:00,139.6628353,20.87751053,12.41544185,169.5769231,1.612392,13.2558881,3310.567498,67.96153853,0.0271,310.928079,22113.80861
2009-05-10 00:57:30+00:00,139.6214014,20.64474937,12.39686914,169.3928571,1.719072,13.36477519,3310.586071,80.5714273,0.028307143,310.9607171,22141.429
2009-05-10 00:58:00+00:00,139.6146847,20.47493689,12.37968646,169.3653846,1.825752,13.38237058,3310.602667,73.51923018,0.028626923,310.9984634,22156.92146
2009-05-10 00:58:30+00:00,139.6771409,21.32388752,12.364212,169.7307692,1.825752,13.34032606,3310.618728,53.36538479,0.029732692,310.8346169,22130.59391
2009-05-10 00:59:00+00:00,139.6288533,21.04471566,12.34875429,169.875,1.825752,13.33561568,3310.63473,73.8571431,0.031151786,310.6332173,22106.61505
2009-05-10 00:59:30+00:00,139.7788503,20.81806313,12.33338031,169.6153846,1.825752,13.31886765,3310.650146,59.96153813,0.032769231,310.6676943,22105.48214
2009-05-10 01:00:00+00:00,139.7343633,20.6814384,12.31872646,169.7692308,1.825752,13.22832364,3310.664448,63.30769165,0.033865385,310.7226914,22100.95992
2009-05-10 01:00:30+00:00,139.6766425,20.69849786,12.30205457,169.0357143,1.825752,13.28798848,3310.680885,80.67857144,0.035521429,310.5496436,22134.58925
2009-05-10 01:01:00+00:00,139.6432959,19.98162775,12.28519846,169.3076923,1.825752,13.35812084,3310.698093,89.46153934,0.03695,310.6588484,22105.31503
2009-05-10 01:01:30+00:00,139.552403,20.38680873,12.26726215,169.2692308,1.825752,13.43017224,3310.715326,79.48076977,0.037967308,310.7436549,22104.60217
2009-05-10 01:02:00+00:00,139.4308926,19.73441446,12.25056514,169.8214286,1.841427429,13.48967509,3310.732375,80.12500022,0.039183929,310.6801798,22166.22567
2009-05-10 01:02:30+00:00,139.5382719,20.18917219,12.23396862,169.1923077,1.898904,13.53380065,3310.74862,73.30769186,0.039657692,310.6992319,22120.58727
2009-05-10 01:03:00+00:00,139.491517,20.25435574,12.217908,169.2692308,1.898904,13.48599899,3310.765618,68.46153748,0.039426923,310.5615399,22104.29942
2009-05-10 01:03:30+00:00,139.4135589,20.32371105,12.20059971,169.3571429,1.898904,13.50895276,3310.78234,60.6428571,0.039285714,310.5914297,22133.51854
2009-05-10 01:04:00+00:00,139.3526479,20.68665308,12.18344215,169.2692308,1.898904,13.61300486,3310.799615,86.26922988,0.038657692,310.6961531,22114.50794
2009-05-10 01:04:30+00:00,139.3751531,20.70177567,12.16749877,168.8461538,1.898904,13.62643817,3310.81591,64.11538445,0.037230769,310.6796204,22086.662
2009-05-10 01:05:00+00:00,139.3890973,21.30571062,12.153138,169.5714286,1.898904,13.68569179,3310.83002,54.67857165,0.035978571,310.6035739,22110.57078
2009-05-10 01:05:30+00:00,139.6663245,20.28512238,12.14077015,169.1923077,1.898904,13.43680167,3310.84217,56.80769212,0.038069231,310.4288427,22127.20672
2009-05-10 01:06:00+00:00,139.7373291,20.54950688,12.12857815,169.1153846,1.898904,13.32985854,3310.854362,70.65384583,0.038119231,310.5123082,22091.10169
2009-05-10 01:06:30+00:00,139.879463,20.43798713,12.11525571,169.0357143,1.898904,13.22027362,3310.867902,67.71428574,0.037457143,310.4857148,22103.41749
2009-05-10 01:07:00+00:00,139.7894923,20.00665823,12.10020831,169.2307692,1.898904,13.14859605,3310.882732,59.88461478,0.036869231,310.7203858,22117.02867
2009-05-10 01:07:30+00:00,139.6548102,19.58896201,12.083796,169.7307692,1.847088,13.30787676,3310.89891,78.46153929,0.036592308,310.7392318,22107.03282
2009-05-10 01:08:00+00:00,139.6006657,19.90340748,12.06833829,169.5714286,1.847088,13.37141708,3310.914602,76.50000006,0.036514286,310.6610698,22121.71985
2009-05-10 01:08:30+00:00,139.6314328,20.08592144,12.05237815,169.6538462,1.847088,13.42424065,3310.930562,84.03846209,0.036746154,310.7561553,22124.21828
2009-05-10 01:09:00+00:00,139.7144751,19.63015802,12.0396,169.5384615,1.847088,13.35096804,3310.943223,75.69230749,0.037126923,310.504232,22084.59234
2009-05-10 01:09:30+00:00,139.5797465,19.75065199,12.0241568,169.4,1.847088,13.34997944,3310.958986,65.16666651,0.03542,310.5373339,22113.5823
2009-05-10 01:10:00+00:00,139.689353,19.44764406,12.00876831,169.4230769,1.847088,13.3675416,3310.974172,64.92307645,0.037030769,310.7692317,22143.13299
2009-05-10 01:10:30+00:00,139.8039723,19.68856248,11.99516954,169.5,1.847088,13.23355739,3310.987888,58.0384619,0.037803846,310.7538483,22126.86802
2009-05-10 01:11:00+00:00,139.7124439,19.45889288,11.97994629,169.5714286,1.847088,13.25137709,3311.002994,67.53571438,0.037617857,310.6839309,22124.29728
2009-05-10 01:11:30+00:00,139.6328284,19.70003479,11.96422062,169.8461538,1.847088,13.29653695,3311.018954,67.46153854,0.037480769,310.7230778,22124.34146
2009-05-10 01:12:00+00:00,139.6204419,20.03794634,11.94816,169.5769231,1.847088,13.38463855,3311.03478,64.65384708,0.037407692,310.6923057,22094.78909
2009-05-10 01:12:30+00:00,139.7897166,20.14164406,11.93335543,169.5,1.942338,13.27681067,3311.049911,60.71428529,0.037053571,310.5839288,22115.55725
2009-05-10 01:13:00+00:00,139.7383759,19.83457365,11.91732831,169.4615385,1.953768,13.23024268,3311.06526,62.61538382,0.035723077,310.5884619,22111.60334
2009-05-10 01:13:30+00:00,139.7828628,20.20325184,11.90361231,169.4230769,1.953768,13.20843536,3311.079328,50.80769245,0.034246154,310.4092312,22077.82726
2009-05-10 01:14:00+00:00,139.8496556,19.97022994,11.88785314,169.5714286,1.953768,13.17831632,3311.095413,52.07142862,0.032407143,310.3810736,22083.65549
2009-05-10 01:14:30+00:00,139.8266519,19.98788537,11.87219446,169.6538462,1.953768,13.16848434,3311.111097,47.153846,0.030669231,310.4650041,22114.76971
2009-05-10 01:15:00+00:00,139.8303156,20.55732891,11.85672,169.5769231,1.953768,13.17406701,3311.125868,52.65384603,0.029165385,310.4315439,22098.7845
2009-05-10 01:15:30+00:00,139.7385254,20.70818228,11.84126229,169.7142857,1.953768,13.21055378,3311.141678,48.14285668,0.028442857,310.3403589,22105.83196
2009-05-10 01:16:00+00:00,139.887538,20.52030465,11.82588831,169.3461538,1.953768,13.23390631,3311.157052,60.49999893,0.028219231,310.2846177,22116.56819
2009-05-10 01:16:30+00:00,139.8482848,19.88567755,11.81228954,169.3076923,1.953768,13.14109433,3311.170768,63.80769152,0.028453846,310.3511554,22098.6726
2009-05-10 01:17:00+00:00,139.82325,20.06126343,11.79739286,169.7142857,1.953768,13.18139427,3311.185765,68.78571404,0.028942857,310.4660727,22088.71151
2009-05-10 01:17:30+00:00,139.7666382,20.26426364,11.782044,169.25,1.934073231,13.20075918,3311.201013,53.55769218,0.029173077,310.4519222,22087.82038
2009-05-10 01:18:00+00:00,139.7657659,20.03951074,11.766804,169.6730769,1.932432,13.2428037,3311.216136,63.90384499,0.029819231,310.273081,22080.00657
2009-05-10 01:18:30+00:00,139.7344755,19.68744505,11.75134629,169.8214286,1.932432,13.21832965,3311.231376,62.42857107,0.030296429,310.2478597,22081.52315
2009-05-10 01:19:00+00:00,139.6743496,19.73445171,11.73679292,169.5384615,1.932432,13.30752784,3311.246264,52.07692178,0.030834615,310.3300023,22104.57365
2009-05-10 01:19:30+00:00,139.7069733,19.58009705,11.722608,169.4230769,1.932432,13.33701135,3311.260684,63.0769239,0.031611538,310.4838476,22100.80263
2009-05-10 01:20:00+00:00,139.7307496,19.20612968,11.70715029,169.25,1.932432,13.25153909,3311.27579,70.64285811,0.032714286,310.4957141,22057.17452
