date,Average Hookload kkgf,Average Surface Torque kN.m,Block Position m,Averaged RPM rpm,Rate of Penetration (5ft avg) m/h,SWOB30s kkgf,Bit Depth (MD) m,Casing (choke) pressure kPa,Stand Pipe Pressure kPa,Gas (avg) %,TVT m3 Smoothed
2009-05-08 11:42:00+00:00,154.4966563,19.7750833,18.25007929,169.6323529,17.51130685,0.816312845,3022.209577,91.3676481,22177.57371,0.037242647,323.0692923
2009-05-08 11:43:00+00:00,153.5696667,19.3727797,17.90418797,169.5268817,18.5517749,1.444369794,3022.555616,82.54838656,22150.83859,0.035124731,323.020267
2009-05-08 11:44:00+00:00,153.1837913,19.32869375,17.54115151,169.1827957,19.69537467,2.213574662,3022.918691,71.35483889,22163.88739,0.036204301,323.5180756
2009-05-08 11:45:00+00:00,153.0574211,19.86452741,17.17941102,169.5147059,20.76799175,2.384575112,3023.280384,71.42647075,22175.64708,0.036335294,323.7569831
2009-05-08 11:46:00+00:00,152.9955381,20.9419024,16.79260964,169.3131313,21.57259869,2.454422677,3023.667405,92.85858632,22153.25243,0.036379798,323.9040372
2009-05-08 11:47:00+00:00,154.0721668,19.88917139,16.3743513,169.5833333,22.74378071,1.541611631,3024.08564,81.52083371,22209.66148,0.037581771,324.2058746
2009-05-08 11:48:00+00:00,152.9550652,19.73456706,15.95144015,170,23.70170058,1.871041036,3024.508528,81.75757523,22157.31807,0.037459091,324.1418113
2009-05-08 11:49:00+00:00,153.6031663,20.17173618,15.51622731,169.1010101,24.94618513,2.192356249,3024.943954,70.01515091,22202.01523,0.038799495,324.8106288
2009-05-08 11:50:00+00:00,154.0065817,20.19977696,15.06104084,169.3762626,26.03523091,1.350585027,3025.399205,85.41666579,22198.23483,0.038058081,324.5413065
2009-05-08 11:51:00+00:00,154.3196744,20.90004301,14.57455769,169.5564516,27.21219495,1.097861804,3025.885718,89.92741944,22237.55656,0.039209677,324.6813258
2009-05-08 11:52:00+00:00,154.0871218,20.4364699,14.08845636,169.6767677,28.29683767,1.297109236,3026.371808,92.69696956,22223.13645,0.037960101,324.3003595
2009-05-08 11:53:00+00:00,154.4132204,19.81353319,13.59456491,169.5656566,29.14200651,1.036355476,3026.865824,78.16666687,22228.99999,0.03909596,323.6525304
2009-05-08 11:54:00+00:00,153.9063103,20.3765674,13.06364025,169.9242424,30.13506338,2.236925136,3027.396896,79.77272733,22239.6213,0.037493939,323.4499376
2009-05-08 11:55:00+00:00,151.6903533,23.32996195,12.50573921,169.3854167,31.51171943,5.556733329,3027.954676,97.7812505,22195.88562,0.038830729,323.4353031
2009-05-08 11:56:00+00:00,152.8319256,22.66349393,11.96110504,169.4901961,32.67984021,5.041605817,3028.499367,121.1470589,22223.35781,0.038863725,323.0812586
2009-05-08 11:57:00+00:00,152.9056677,23.40775823,11.37133048,169.7794118,33.69244856,4.415735063,3029.089307,105.1323523,22197.63231,0.039241176,323.0532978
2009-05-08 11:58:00+00:00,152.3641151,23.4854785,10.76746005,169.40625,35.0063943,5.236185271,3029.693283,98.86979098,22273.40633,0.040804167,323.1549453
2009-05-08 11:59:00+00:00,152.6844718,23.478996,10.13496671,169.578125,36.53995264,4.767518042,3030.325843,102.614585,22201.96861,0.039805208,323.1795959
2009-05-08 12:00:00+00:00,152.896109,23.24368432,9.479055882,169.4852941,38.08148788,4.66694519,3030.981833,96.83823463,22216.95586,0.040395588,323.133538
2009-05-08 12:01:00+00:00,152.7373316,22.5703612,8.814582918,169.7941176,39.44261262,4.709289372,3031.646333,105.0539206,22242.57371,0.037723039,323.0638838
2009-05-08 12:02:00+00:00,152.8592876,23.56146325,8.119461183,169.4782609,40.10243661,4.716453463,3032.341503,86.83333345,22198.8044,0.035918116,322.9160379
2009-05-08 12:03:00+00:00,152.7891412,24.1526805,7.470939353,169.3529412,40.15063613,4.653183998,3032.989958,93.80882295,22268.22059,0.036327941,323.6513778
2009-05-08 12:04:00+00:00,152.6621477,23.75464945,6.797774291,169.4444444,40.20364185,4.818044409,3033.663196,101.5707086,22243.91948,0.034749495,324.5572988
2009-05-08 12:05:00+00:00,152.6699073,23.74882495,6.137543288,169.3385417,40.22964236,4.817434465,3034.323438,102.5833319,22327.06767,0.035259896,324.3245629
2009-05-08 12:06:00+00:00,152.4774353,23.23181344,5.454334087,169.9375,40.23038055,4.950599262,3035.006571,108.5468757,22237.40621,0.043582813,322.888675
2009-05-08 12:07:00+00:00,152.3849477,22.56586416,4.785493927,169.1767677,40.24634618,5.113875978,3035.675491,109.9191899,22324.97475,0.037720707,322.9282246
2009-05-08 12:08:00+00:00,152.4253668,23.29245389,4.121451812,169.6813725,40.25615072,5.136866885,3036.339499,99.47549032,22272.52429,0.042412255,324.223175
2009-05-08 12:09:00+00:00,152.1976004,22.78312372,3.448474873,169.5454545,40.26437095,5.14369624,3037.012473,93.27272637,22331.30297,0.0394,324.1869558
2009-05-08 12:10:00+00:00,152.0818252,22.80840051,2.762584297,169.3548387,40.25519164,5.497854113,3037.698375,93.41397878,22333.97853,0.034703226,323.1556979
2009-05-08 12:11:00+00:00,152.2178402,23.59852496,2.107881345,169.1515152,40.25267309,5.268049276,3038.353001,99.80808021,22264.98983,0.039536364,323.1128959
2009-05-08 12:12:00+00:00,151.9857138,23.6668482,1.427212937,169.6571429,40.23303394,5.458232506,3039.033768,103.6428581,22319.31442,0.038942857,323.49583
2009-05-08 12:13:00+00:00,151.8542682,23.93276722,0.771670026,169.483871,40.20087825,5.658535552,3039.68922,99.56451529,22264.44377,0.034503226,324.6833376
2009-05-08 12:14:00+00:00,152.1485711,22.87100537,0.101318291,169.3787879,40.11672305,5.382388916,3040.359634,99.84848553,22313.50761,0.037563636,324.8285955
2009-05-08 12:15:00+00:00,151.9575129,23.14100105,-0.559173529,169.6764706,40.04171047,5.601558928,3041.019681,86.61764685,22287.75011,0.039954412,324.8413058
2009-05-08 12:16:00+00:00,153.4742045,22.21166635,-0.932849925,169.578125,35.64600758,4.340545874,3041.392322,87.81250031,22285.35942,0.036879688,324.3255072
2009-05-08 12:17:00+00:00,153.221426,21.41891536,-1.18283355,169.6875,29.36701327,4.228210889,3041.642329,80.43749998,22297.39062,0.037982813,324.7039888
2009-05-08 12:18:00+00:00,151.6674873,21.10284778,-1.415450859,169.5147059,24.16219525,5.377857843,3041.874408,80.5147065,22242.07351,0.040361765,324.7238624
2009-05-08 12:19:00+00:00,151.8445131,17.65548187,-1.441320691,169.4646465,22.8679248,6.190690519,3041.899687,88.46969722,22256.45488,0.041137374,323.7068524
2009-05-08 12:20:00+00:00,154.3252855,16.7761922,-1.127288513,117.1770833,22.8679248,3.93740148,3041.582255,87.98437407,22239.53122,0.040273958,323.4730535
2009-05-08 12:21:00+00:00,157.079463,16.32684447,0.353748975,56.671875,22.8679248,0.704513999,3040.10046,78.53125017,9001.874965,0.041048437,324.596974
2009-05-08 12:22:00+00:00,171.6690837,9.215576766,1.569466,1.606060606,22.8679248,-8.885737076,3038.87819,66.33838382,5622.560626,0.041836869,325.746569
2009-05-08 12:23:00+00:00,153.92165,0.00868956,2.07518,0.590909091,22.8679248,-0.777285507,3038.388769,75.54040444,5569.378803,0.043725253,327.308056
2009-05-08 12:24:00+00:00,163.4305712,7.458079133,1.746061087,9.625,22.8679248,-6.788931177,3038.712273,85.95312368,2831.984392,0.045139063,328.9893802
2009-05-08 12:25:00+00:00,156.5122032,14.3064427,1.7461992,9.4375,22.8679248,0.897425417,3038.712134,86.59375003,1578.744788,0.046720313,331.125308
2009-05-08 12:26:00+00:00,156.5238957,13.33970791,1.746171491,9.454545455,22.8679248,0.990673227,3038.712162,76.78787808,2294.202032,0.047645455,332.8929307
2009-05-08 12:27:00+00:00,156.7681135,12.88896369,1.7458944,9.426470588,22.8679248,0.80936888,3038.712439,106.7647052,2804.102937,0.050292647,334.080425
2009-05-08 12:28:00+00:00,157.0116354,13.09833852,1.7458944,9.413978495,22.8679248,0.60016855,3038.712439,105.2795696,2423.25806,0.057996237,334.3554119
2009-05-08 12:29:00+00:00,156.9001026,12.92261864,1.7458944,9.348958333,22.8679248,0.428694401,3038.712439,101.1510413,1564.703118,0.042842708,334.266047
2009-05-08 12:30:00+00:00,156.4351767,12.62262522,1.7458944,9.5,22.8679248,0.975530437,3038.712439,85.29411756,2165.867657,0.041582353,334.7020947
2009-05-08 12:31:00+00:00,156.4858489,12.81724552,1.7458944,9.292929293,22.8679248,1.084539357,3038.712439,89.48484849,2842.914127,0.044721212,334.733754
2009-05-08 12:32:00+00:00,156.9171272,11.54846366,1.763341742,2.196236559,22.8679248,1.165278799,3038.693812,95.00806529,4713.930171,0.053167742,334.5241839
2009-05-08 12:33:00+00:00,157.8891537,2.880907713,2.788158,0.113636364,22.8679248,-5.665272485,3037.673695,89.81060688,5308.939402,0.044881818,333.7241386
2009-05-08 12:34:00+00:00,140.426899,0.009367469,-0.102195745,0,22.8679248,17.18444315,3040.569599,87.70201971,4709.15149,0.042744444,333.1701712
2009-05-08 12:35:00+00:00,90.36823196,0.008175993,-1.281088255,0.098484848,22.8679248,15.15324965,3041.729705,77.25252467,462.1818176,0.046965404,333.1475659
2009-05-08 12:36:00+00:00,53.5143536,-37.191134,-1.176116982,18.23484848,22.8679248,0,3041.756172,88.19696957,108.0151524,0.050417424,334.4264552
2009-05-08 12:37:00+00:00,53.04318796,-0.376239481,13.7257028,2.181818182,22.8679248,0,3041.756172,94.76767685,143.8282827,0.053214646,335.7350225
2009-05-08 12:38:00+00:00,54.89904053,0.008443048,37.50108185,0,22.8679248,0,3041.756172,90.52020179,215.0505058,0.064682323,336.8904202
2009-05-08 12:39:00+00:00,54.45092198,0.069718701,39.20126621,11.125,22.8679248,0,3041.756172,94.6250001,204.2031253,0.047317187,337.4097026
2009-05-08 12:40:00+00:00,55.87536503,1.330968347,39.05521463,11.83854167,22.8679248,0,3041.756172,105.6510414,214.791666,0.029180208,337.8658016
2009-05-08 12:41:00+00:00,88.2847454,16.95333829,39.10053934,0.020833333,22.8679248,0.530972393,3041.691031,98.84895782,384.7708342,0.023932292,337.9447979
2009-05-08 12:42:00+00:00,158.1426985,0.010547466,39.44995024,0,22.8679248,-1.76195955,3041.355463,109.3382353,1136.367654,0.022635294,337.5928101
2009-05-08 12:43:00+00:00,149.8015725,0.009272045,39.4341096,0,22.8679248,7.514437998,3041.371514,110.3333327,6692.365526,0.021426344,336.9400418
2009-05-08 12:44:00+00:00,148.5083957,0.009850865,39.4341096,0,22.8679248,9.789246257,3041.371514,108.5677081,12006.16147,0.020965104,335.0984705
2009-05-08 12:45:00+00:00,152.5001762,1.873341635,39.4341096,31.63235294,22.8679248,7.770470879,3041.371514,106.9411749,12598.1177,0.019745588,332.7974
2009-05-08 12:46:00+00:00,158.0192248,17.23178876,39.3972796,169.1515152,22.8679248,0.722194652,3041.409065,93.44949506,15908.98493,0.021036869,330.2936678
2009-05-08 12:47:00+00:00,157.4903802,18.23964391,39.41474988,169.7258065,22.8679248,0.467470833,3041.390255,99.05376502,21090.96778,0.022665591,328.4038496
2009-05-08 12:48:00+00:00,156.9256768,16.6635808,39.49736008,169.8382353,22.8679248,0.936294697,3041.30739,92.16176499,22719.1323,0.042720588,327.2157017
2009-05-08 12:49:00+00:00,157.5034284,16.6999589,39.80663062,75.60606061,22.8679248,1.097253688,3040.999312,93.38888803,22872.89911,0.046333838,326.735396
2009-05-08 12:50:00+00:00,161.8564856,1.757776885,39.8026128,0,22.8679248,-1.719548057,3041.003316,104.2020209,15031.22211,0.018623737,325.7381391
2009-05-08 12:51:00+00:00,167.4813708,0.009744942,39.8026128,0,22.8679248,-8.491872856,3041.003316,106.0468746,5496.484429,0.015889063,326.4567459
2009-05-08 12:52:00+00:00,168.9996995,0.009223671,39.8026128,0,22.8679248,-10.52030529,3041.003316,99.10100792,4009.313169,0.015589394,327.744014
2009-05-08 12:53:00+00:00,169.3699752,0.008997701,39.8026128,0,22.8679248,-11.09275261,3041.003316,99.30808144,3990.005064,0.014890909,329.235352
2009-05-08 12:54:00+00:00,169.4673326,0.010086464,39.8026128,0,22.8679248,-11.18508614,3041.003316,97.7424236,4007.030256,0.014821212,330.7019097
2009-05-08 12:55:00+00:00,170.1722595,0.008397324,39.80258822,0,22.8679248,-11.78348843,3041.003321,110.6397847,4008.763414,0.014369892,331.8704181
2009-05-08 12:56:00+00:00,168.6187438,0.008586847,39.79200484,0,22.8679248,-11.38979375,3041.013975,93.98989831,3989.449511,0.014408586,332.4316602
2009-05-08 12:57:00+00:00,163.399127,4.036668802,39.77368818,53.70588235,22.8679248,-6.7799252,3041.032241,76.79411743,5167.691147,0.014047059,332.3796189
2009-05-08 12:58:00+00:00,159.1552471,17.26321444,39.72328123,169.5806452,22.8679248,-0.84049203,3041.082923,85.42741907,11360.74194,0.013791935,331.9026423
2009-05-08 12:59:00+00:00,159.0888986,17.81218155,39.55096345,169.469697,22.8679248,-1.075914229,3041.255575,83.02272752,16255.86365,0.014018182,330.6621025
2009-05-08 13:00:00+00:00,158.7126373,17.78671646,39.31590099,169.4852941,22.8679248,-0.481628381,3041.490767,82.39705852,22532.0293,0.014125,329.0745003
2009-05-08 13:01:00+00:00,158.9096373,17.87603596,39.05113793,169.1953125,22.8679248,-0.579528039,3041.75572,80.85937633,22726.92975,0.01425,327.5846027
2009-05-08 13:02:00+00:00,154.3248761,17.7901684,38.7856476,170.0080645,21.24457475,2.367159575,3042.020517,70.85483841,22556.65336,0.013879032,326.1854446
2009-05-08 13:03:00+00:00,152.7062672,17.55586852,38.74122748,169.1323529,13.7181336,5.523174164,3042.063406,88.50000071,22520.82331,0.013572059,325.7260531
2009-05-08 13:04:00+00:00,156.545132,15.83749434,39.530528,127.2676768,13.7181336,2.888861078,3041.273106,93.05555534,22732.46979,0.014012121,324.6842341
2009-05-08 13:05:00+00:00,159.0100584,15.37830152,39.54179449,99.47395833,13.7181336,-0.024026221,3041.264692,80.58333273,22853.65607,0.013829688,323.9214784
2009-05-08 13:06:00+00:00,159.1084718,15.58481918,39.30097665,107.969697,13.7181336,-0.128490348,3041.505807,87.04545543,22848.3785,0.013495455,322.8530926
2009-05-08 13:07:00+00:00,159.1899673,17.44327581,39.01814073,119.5454545,13.7181336,-0.110484105,3041.788605,80.91414204,22761.09086,0.013274242,322.3035221
2009-05-08 13:08:00+00:00,154.5790015,16.90255097,38.72487233,131.5909091,13.58871829,2.525471737,3042.081971,95.49494861,22633.86352,0.013562121,321.8291345
2009-05-08 13:09:00+00:00,155.3187557,20.82158383,38.4219704,152,10.6693716,4.433782945,3042.385071,90.2727268,22575.25771,0.021362121,321.4760627
2009-05-08 13:10:00+00:00,155.1537099,21.45080661,38.04825789,168.6919192,10.14934124,3.72031651,3042.759047,92.60605959,22504.16175,0.013159596,321.174405
2009-05-08 13:11:00+00:00,155.0605117,21.3624271,37.62062132,169.4607843,10.71032686,3.8386455,3043.186796,92.80882314,22523.47573,0.014228922,320.8967473
2009-05-08 13:12:00+00:00,154.8724042,20.81860454,37.15663055,169.0735294,17.33946688,4.020215857,3043.650845,99.1617641,22474.02945,0.012530882,320.9282228
2009-05-08 13:13:00+00:00,153.9785729,21.5146003,36.65352244,169.7043011,26.99842692,4.728422449,3044.154147,102.6720434,22465.29572,0.017875806,320.9728482
2009-05-08 13:14:00+00:00,152.5501164,22.25530674,36.10100254,169.4114583,29.81975081,6.003571425,3044.706907,92.48958311,22484.88544,0.012514063,320.979324
2009-05-08 13:15:00+00:00,151.7549439,23.47592796,35.48040985,169.5,33.52504165,7.082571368,3045.327769,96.85294076,22415.82352,0.01595,320.9170039
2009-05-08 13:16:00+00:00,151.7856423,24.76855476,34.8174564,168.3434343,37.41359502,7.240619404,3045.990758,87.32828284,22446.18179,0.017452525,320.9002803
2009-05-08 13:17:00+00:00,152.4195739,25.69219932,34.15857881,169.2708333,39.49824143,6.60532549,3046.649684,84.82552079,22460.67971,0.012722396,320.83428
2009-05-08 13:18:00+00:00,152.6824069,25.35281865,33.48176005,169.7794118,39.90943624,6.386740661,3047.326491,89.38970561,22450.4192,0.018227941,320.767039
2009-05-08 13:19:00+00:00,153.1602402,25.20120449,32.81661065,169.6868687,40.06702218,5.909415142,3047.991581,107.2878769,22410.33811,0.019614141,320.6107355
2009-05-08 13:20:00+00:00,153.2508693,24.79037111,32.15427102,169.7070707,40.08502847,5.682117256,3048.653967,89.15909088,22424.32074,0.013664646,320.4361289
2009-05-08 13:21:00+00:00,153.2688412,24.32867401,31.47672833,169.3030303,40.10197258,5.70299625,3049.331519,69.35606052,22433.23486,0.022321212,320.5499707
2009-05-08 13:22:00+00:00,153.6399004,24.16790687,30.81118829,169.6212121,40.10969418,5.382753164,3049.997008,69.47979807,22437.2122,0.019837879,320.5177427
2009-05-08 13:23:00+00:00,153.657185,23.97032722,30.149038,169.530303,40.10582415,5.317133468,3050.659191,67.44444441,22453.8181,0.013543939,320.4006309
2009-05-08 13:24:00+00:00,153.9090508,24.57553495,29.4847899,169.578125,40.10260744,5.102899988,3051.323411,71.50000008,22392.42189,0.020323438,320.2950989
2009-05-08 13:25:00+00:00,153.8606731,24.17403463,28.79935073,169.3921569,40.10119129,5.036336141,3052.008918,67.5931378,22428.49992,0.021095588,320.2445875
2009-05-08 13:26:00+00:00,153.8981869,23.77065221,28.14379113,169.520202,40.10222196,5.105773169,3052.664368,78.3888884,22414.69693,0.012792424,320.1721242
2009-05-08 13:27:00+00:00,153.7324732,23.63874574,27.47226946,169.4852941,40.10851098,5.11618841,3053.336008,85.23529461,22404.54422,0.023557353,320.0838356
2009-05-08 13:28:00+00:00,153.3611093,23.15435277,26.80381212,169.5483871,40.10760453,5.526693808,3054.004447,72.45161373,22438.0378,0.022431183,320.1267496
2009-05-08 13:29:00+00:00,153.5065371,23.98744891,26.13321386,169.453125,40.10989406,5.516760501,3054.674996,81.01562445,22421.13538,0.015516667,320.0091543
2009-05-08 13:30:00+00:00,153.4855122,23.76499632,25.46712025,169.5147059,40.10423481,5.448478173,3055.34109,87.54411638,22440.49997,0.123745588,319.9130706
2009-05-08 13:31:00+00:00,153.5708238,23.36746071,24.79581713,169.1616162,40.08995607,5.409769401,3056.012435,71.00505061,22387.59608,0.149778788,319.8815452
2009-05-08 13:32:00+00:00,153.3752585,23.82648858,24.13288905,169.5053763,40.09443422,5.507781933,3056.675296,65.93010728,22444.51068,0.139529032,319.8535043
2009-05-08 13:33:00+00:00,153.042431,24.8389426,23.46698803,169.5,40.0887819,5.841179844,3057.341252,78.47222206,22422.49997,0.1393875,319.7993128
2009-05-08 13:34:00+00:00,152.4333722,24.04310999,22.79358131,169.540404,40.03956709,6.286391637,3058.014606,96.75757587,22430.38899,0.139274242,319.8459712
2009-05-08 13:35:00+00:00,152.4803671,23.11848323,22.14681418,169.1262626,39.95544229,6.471539795,3058.661396,78.8333332,22425.48974,0.141018182,319.7474082
2009-05-08 13:36:00+00:00,152.2210705,23.87243742,21.4630635,169.1875,39.86149159,6.754550292,3059.345175,79.39062435,22433.5624,0.139485938,319.8241048
2009-05-08 13:37:00+00:00,152.0549456,23.65754412,20.80429487,170.0505051,39.78500829,6.842564608,3060.003915,80.7929291,22498.86372,0.138483333,319.7168167
2009-05-08 13:38:00+00:00,152.0000506,24.21584567,20.17211224,169.627451,39.35742102,6.920792313,3060.635991,86.98039107,22386.5589,0.136,319.6806137
2009-05-08 13:39:00+00:00,151.7800783,24.14863299,19.53147642,169.5588235,38.57986278,7.172095827,3061.276622,102.3088228,22478.44108,0.128116176,319.7901404
2009-05-08 13:40:00+00:00,151.7827908,23.04044219,18.88755143,169.5752688,37.98010053,7.171017361,3061.920545,79.55376365,22420.34948,0.116866667,319.7714937
2009-05-08 13:41:00+00:00,151.8090215,22.65344493,18.27862292,170.0637255,37.80539287,7.086440244,3062.529404,91.36274498,22489.87252,0.113853922,319.8095909
2009-05-08 13:42:00+00:00,151.4398737,23.30908659,17.65093752,169.5,37.44070889,7.436063716,3063.157025,87.04285741,22454.12851,0.104138571,319.8405984
2009-05-08 13:43:00+00:00,151.5449109,23.09600886,17.05497093,169.2741935,36.90811401,7.452537271,3063.753057,86.26612891,22481.78206,0.091159677,319.842234
2009-05-08 13:44:00+00:00,151.5055765,22.94140519,16.42506702,169.9848485,36.90921567,7.399747854,3064.383023,93.82575683,22501.76519,0.08990303,319.7715791
2009-05-08 13:45:00+00:00,151.3747401,22.71152578,15.77607148,169.3823529,37.80896531,7.593629889,3065.032067,84.02941087,22511.23525,0.074435294,319.9418393
2009-05-08 13:46:00+00:00,151.2233729,22.30053598,15.13984463,169.734375,38.52741533,7.739107968,3065.668242,87.45312453,22498.41405,0.070914844,319.9843805
2009-05-08 13:47:00+00:00,151.1919758,23.71528964,14.49709763,169.03125,38.57015876,7.730751946,3066.311098,100.2187509,22474.97669,0.069850781,320.0589692
2009-05-08 13:48:00+00:00,151.1345563,23.22215074,13.84103524,169.5147059,38.72897273,7.810653827,3066.967171,79.47058835,22507.77951,0.05645,319.9862863
2009-05-08 13:49:00+00:00,151.0201776,23.94775431,13.22943034,167.7,38.42950622,7.916515234,3067.578571,82.60000061,22487.99034,0.060506667,319.7008972
2009-05-08 13:50:00+00:00,150.7847916,25.58280176,12.62211566,169.65625,37.42138661,8.121840705,3068.185818,77.43749951,22518.90101,0.053086458,320.2530611
2009-05-08 13:51:00+00:00,151.010794,23.94552448,12.00798653,169.703125,36.50080965,8.044907187,3068.800047,84.90624949,22508.56252,0.042540625,320.5219005
2009-05-08 13:52:00+00:00,151.0213048,24.06798719,11.39727556,169.7070707,36.35941651,7.864466982,3069.410662,95.39393837,22496.65161,0.044654545,319.9212316
2009-05-08 13:53:00+00:00,150.6601284,23.71064699,10.81463651,169.3686869,36.15296531,8.202482642,3069.993195,97.48484808,22515.96972,0.038104545,320.0032095
2009-05-08 13:54:00+00:00,150.877156,23.95050412,10.28937116,169.4705882,34.58974391,8.185714682,3070.51831,85.67647084,22499.24985,0.044179412,320.1947621
2009-05-08 13:55:00+00:00,151.0093739,23.91235573,9.740230364,169.1262626,33.04365895,7.947158246,3071.06762,96.43939517,22531.30296,0.045144444,320.19178
2009-05-08 13:56:00+00:00,150.8986767,23.92876934,9.170854727,169.6161616,32.78010855,8.068343007,3071.636954,82.84848459,22500.15176,0.032317677,320.3829857
2009-05-08 13:57:00+00:00,150.8414104,23.04751057,8.580681703,169.4571429,33.99763149,8.055703293,3072.227298,87.45714298,22520.61423,0.036928571,320.01092
2009-05-08 13:58:00+00:00,150.5625249,23.63929823,7.97667991,169.4247312,35.23824263,8.235488914,3072.831358,83.7258048,22522.15572,0.029894086,320.3738399
2009-05-08 13:59:00+00:00,149.7735924,23.78594047,7.320605438,169.1822917,37.0697379,9.048728364,3073.4876,78.06249928,22570.58329,0.043144792,320.3989454
2009-05-08 14:00:00+00:00,149.763325,23.17966408,6.651554606,169.5714286,39.15557901,9.238801792,3074.156686,76.5857155,22582.58578,0.03803,323.4398889
2009-05-08 14:01:00+00:00,149.8582527,23.47021528,5.981667673,169.479798,40.18298473,9.067235878,3074.826524,74.3282826,22583.91919,0.028000505,320.3305431
2009-05-08 14:02:00+00:00,149.7895815,23.55556554,5.313258852,169.4731183,40.12494863,9.213536488,3075.494985,86.58602119,22578.86007,0.042315591,319.6381919
2009-05-08 14:03:00+00:00,150.0673669,23.4214161,4.636913435,169.3382353,40.13106169,8.796523502,3076.171315,85.00000081,22564.4409,0.033442647,319.4907972
2009-05-08 14:04:00+00:00,149.4451881,24.00181917,3.974379564,169.5909091,40.19150065,9.393272575,3076.833817,114.7121226,22624.49993,0.029707576,319.3340566
2009-05-08 14:05:00+00:00,149.1357281,23.82741168,3.316163964,168.4393939,40.08700505,9.680891373,3077.49194,110.4848483,22563.39393,0.031075,322.5156788
2009-05-08 14:06:00+00:00,150.5674718,25.48487858,2.657075527,169.2878788,39.40611418,8.922883542,3078.151125,103.0151501,22617.27263,0.033649242,324.7189062
2009-05-08 14:07:00+00:00,151.0877904,24.69655261,1.997312836,169.4494949,39.3852908,7.861807282,3078.810907,105.7878792,22545.19196,0.027719697,325.8431937
2009-05-08 14:08:00+00:00,150.9944328,24.29036188,1.334368218,169.5505051,39.91338451,7.900878079,3079.473828,93.57575732,22593.94436,0.029172727,326.7323258
2009-05-08 14:09:00+00:00,150.7281673,24.16236034,0.675852436,169.5454545,40.03287996,8.133893978,3080.132252,105.1666664,22568.99992,0.033912121,325.5863301
2009-05-08 14:10:00+00:00,150.5180013,25.0320219,9.52E-05,168.8958333,39.80929459,8.393712632,3080.808101,106.5416663,22599.72404,0.035311458,322.8388749
2009-05-08 14:11:00+00:00,150.5229098,25.00064614,-0.654645745,169.3888889,39.76572276,8.468342752,3081.462671,108.1262622,22585.85861,0.032061616,320.6118646
2009-05-08 14:12:00+00:00,151.2798193,22.96362816,-1.091112282,169.2205882,36.75177547,7.497228169,3081.897601,106.7500009,22554.26454,0.039057353,318.8379176
2009-05-08 14:13:00+00:00,149.7046747,22.65313339,-1.338533963,169.3802083,30.0130464,9.368950402,3082.145187,107.2083322,22551.43219,0.050972917,318.8763391
2009-05-08 14:14:00+00:00,149.0089766,19.14679944,-1.438489745,169.2676768,28.0769568,9.735892884,3082.243255,110.1313128,22495.73234,0.062682323,318.836849
2009-05-08 14:15:00+00:00,153.9409002,18.97013225,-0.430844036,132.3181818,28.0769568,6.139145932,3081.231319,108.3333325,22445.63649,0.078613636,318.8095305
2009-05-08 14:16:00+00:00,157.2720756,18.55075311,1.002362509,52.48484848,28.0769568,2.398445255,3079.799456,102.6969687,8987.176812,0.095653535,318.9983796
2009-05-08 14:17:00+00:00,173.8762655,8.902278781,2.282371897,0.725806452,28.0769568,-9.892139937,3078.516773,118.4516133,5770.682792,0.111626882,320.7088004
2009-05-08 14:18:00+00:00,140.4882231,0.009909434,1.235869871,0,28.0769568,8.739871149,3079.581202,119.2941184,5678.235306,0.125969118,322.6071155
2009-05-08 14:19:00+00:00,138.0305774,0.009552354,-0.746524473,0,28.0769568,20.44862443,3081.55655,120.7525262,1376.772738,0.138542929,324.5894582
2009-05-08 14:20:00+00:00,105.668028,0.008431493,-1.21158,0,28.0769568,21.16156532,3082.011294,118.8333322,285.7812494,0.144682292,327.3251468
2009-05-08 14:21:00+00:00,53.78754314,-15.22365354,-1.106790713,19.6875,28.0769568,0.960807863,3082.047379,107.0156223,294.2343742,0.149376563,330.2710143
2009-05-08 14:22:00+00:00,52.74294418,-0.321246683,16.93866425,0.303030303,28.0769568,0,3082.047379,123.070707,330.9090885,0.182544444,332.4361073
2009-05-08 14:23:00+00:00,55.06248498,0.302429573,39.7792448,16.72727273,28.0769568,0,3082.047379,117.5959597,443.1818175,0.14650101,333.7514313
2009-05-08 14:24:00+00:00,53.73842136,1.91149788,39.04381782,7.621212121,28.0769568,0,3082.047379,114.6060608,470.6818256,0.059840909,334.0769802
2009-05-08 14:25:00+00:00,105.4577459,16.94142636,39.31114738,0.290322581,28.0769568,0.774830876,3081.777164,117.6129039,706.5698952,0.033241398,334.304165
2009-05-08 14:26:00+00:00,157.036077,0.009490726,39.763446,0,28.0769568,0.525637958,3081.343901,122.0303025,1989.479814,0.024339899,333.890949
2009-05-08 14:27:00+00:00,153.6124647,0.009111894,39.7632936,0,28.0769568,5.17238717,3081.343901,104.9411767,10396.39703,0.021716176,332.7803266
2009-05-08 14:28:00+00:00,153.6094672,0.009977973,39.7632936,2.390625,28.0769568,6.52301265,3081.343901,106.9687494,12273.71088,0.020142969,330.6028106
2009-05-08 14:29:00+00:00,160.8390161,10.17473579,39.7632936,0.484848485,28.0769568,0.325425035,3081.343901,82.90909059,12333.85618,0.020449242,328.2080925
2009-05-08 14:30:00+00:00,162.4276055,7.043912889,39.70015069,2.514705882,28.0769568,-5.642282184,3081.409482,90.74999927,10739.47066,0.046455882,326.2398171
