,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True
26,1617.060243648795,1632.0264277324213,1614.804124490632,1588.5647330583997,1593.6562252438694,1566.5391646503467,1623.6422568334783,1639.320220107546,1620.2680719364844,1647.5667326621838,1662.588602268139,1641.603715388418
27,1619.4883190777255,1626.6063443013643,1595.8463150606112,1594.6494651959151,1600.3317994388349,1571.4020817658093,1639.320220107546,1620.2680719364844,1647.5667326621838,1662.588602268139,1641.603715388418,1639.320220107546
28,1622.791574929518,1610.1931921410162,1601.078809832649,1601.780322977074,1607.6761443132807,1582.3783515107107,1620.2680719364844,1647.5667326621838,1662.588602268139,1641.603715388418,1639.320220107546,1676.2465654424113
29,1623.7407175475407,1618.7490082184233,1613.2576068767858,1614.8559213591673,1619.6099561683995,1607.614936902564,1647.5667326621838,1662.588602268139,1641.603715388418,1639.320220107546,1676.2465654424113,1751.2267323931542
30,1647.9490651032029,1645.1675110444041,1642.957666866389,1643.3252224229914,1645.085538222428,1642.9010480671493,1662.588602268139,1641.603715388418,1639.320220107546,1676.2465654424113,1751.2267323931542,1746.7434256610554
31,1660.6480084788159,1655.8459099086904,1652.875056183203,1652.5254662071286,1649.5516571047579,1650.8677330947758,1641.603715388418,1639.320220107546,1676.2465654424113,1751.2267323931542,1746.7434256610554,1782.0461024908027
32,1658.7834767577017,1659.5108883363946,1656.470816573375,1652.113735543427,1653.0546342154066,1653.0680111844579,1639.320220107546,1676.2465654424113,1751.2267323931542,1746.7434256610554,1782.0461024908027,1734.7535394182278
33,1659.9080754349066,1663.00826578558,1656.1873337117975,1655.6093242118677,1656.5275909187665,1653.0706554690378,1676.2465654424113,1751.2267323931542,1746.7434256610554,1782.0461024908027,1734.7535394182278,1701.975687723804
34,1670.3967079940492,1663.3344460658152,1660.3923683784028,1659.9093198041207,1660.908003871478,1660.4929289655138,1751.2267323931542,1746.7434256610554,1782.0461024908027,1734.7535394182278,1701.975687723804,1777.6095373773069
35,1690.8590375769418,1694.7938108048688,1690.9571871987005,1691.9639596659492,1695.3284229284584,1690.5382236389423,1746.7434256610554,1782.0461024908027,1734.7535394182278,1701.975687723804,1777.6095373773069,1738.6360491391645
36,1716.2440139975715,1713.2005202192136,1707.355873566935,1706.9661526837074,1709.6692337089448,1694.9958652560015,1782.0461024908027,1734.7535394182278,1701.975687723804,1777.6095373773069,1738.6360491391645,1744.084519742917
37,1735.797254096519,1732.0558247352262,1723.7021408820276,1721.2102137578008,1715.2969712525976,1705.3913256702413,1734.7535394182278,1701.975687723804,1777.6095373773069,1738.6360491391645,1744.084519742917,1728.1073634459444
38,1744.0188014937996,1745.7034440904065,1737.3118847492551,1728.1084522690069,1728.4605309835092,1721.6666639401324,1701.975687723804,1777.6095373773069,1738.6360491391645,1744.084519742917,1728.1073634459444,1707.7786480074114
39,1740.8172728252562,1745.2823028845237,1730.7990896021035,1727.5673072070433,1727.9127752100962,1712.540226805004,1777.6095373773069,1738.6360491391645,1744.084519742917,1728.1073634459444,1707.7786480074114,1698.222359081902
40,1740.1922106144198,1753.2506211467437,1744.073087100763,1741.0431258376077,1742.7434008224661,1708.0880293032565,1738.6360491391645,1744.084519742917,1728.1073634459444,1707.7786480074114,1698.222359081902,1673.789480656178
41,1746.209980133604,1756.3919534545569,1748.1927269300534,1745.9016876608212,1747.7532312782635,1727.7709171196936,1744.084519742917,1728.1073634459444,1707.7786480074114,1698.222359081902,1673.789480656178,1764.6016015712282
42,1747.4582380014558,1755.1791601093057,1746.2395339024379,1743.9235294758482,1746.0931649736342,1716.1768958330883,1728.1073634459444,1707.7786480074114,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867
43,1747.3680990065125,1753.0995858333874,1743.6479794680104,1741.2181152583346,1735.9645439827339,1730.2979199011418,1707.7786480074114,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003
44,1741.591426022552,1752.8131475949265,1743.493755458543,1733.7610771969407,1736.003508293749,1735.2620975613981,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199
45,1738.5074124716612,1748.1452853537676,1731.921899498563,1729.582796468438,1731.7284000857771,1706.0320202693292,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315
46,1729.3362558179026,1737.5690803111856,1729.5735414724084,1728.0939087038175,1730.6632200385436,1713.8003839534654,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953
47,1723.0822894672751,1739.5750812573228,1731.6969797631223,1730.7826017100174,1734.0865575194928,1719.5050390691622,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713
48,1745.790083296935,1745.0456394146252,1736.7798391371693,1735.3836568789964,1738.1548671187034,1723.9585587131994,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063
49,1739.0032936034634,1746.197847533767,1737.718793482252,1736.0723374659017,1731.4410285704057,1728.9484792615717,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578
50,1741.6695101907342,1746.1844705647156,1738.0953707156564,1729.7849286926464,1732.5673382552798,1729.2977581453426,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478
51,1745.8886217840734,1749.3957986408197,1735.4010002749174,1734.3883948269777,1736.9257414275178,1731.5750315801445,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895
52,1764.3779262050014,1754.2719371791816,1747.3929863907936,1746.3697260314586,1748.7346497227757,1724.058263796476,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371
53,1754.9028323707091,1753.4059339792732,1747.9587855178106,1747.733554690066,1750.266468225281,1739.8609750842527,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246
54,1756.737888096065,1755.767746747555,1750.7382397035606,1750.563094736682,1753.0057915038776,1741.1709070012764,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767
55,1770.9660834626793,1766.7475162808712,1762.8611956792165,1763.8535023543518,1761.104612987422,1751.4303423058045,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623
56,1785.1063952535505,1782.5351395919274,1779.2710813703777,1775.1664517447318,1779.5120223594497,1766.43805721195,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118
57,1796.9527123983062,1793.77972644861,1784.9604929632023,1787.0388228699067,1791.3036650318625,1774.4425399544537,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932
58,1795.4292156149197,1795.5018556677903,1792.48293818141,1793.9894804342548,1797.645359412081,1791.889762931684,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479
59,1789.4416220491767,1791.7067628841414,1787.279608312827,1786.8448568186654,1789.0653559080758,1782.9556586132032,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742
60,1783.4557394911028,1782.834721480212,1777.5874498237574,1776.4837721039637,1778.4536863428934,1759.403404725653,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443
61,1779.2012411482388,1776.687382016614,1770.9947817276784,1769.9172357613802,1767.6320294728387,1753.9572673141768,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721
62,1772.4072185587102,1769.6915382951804,1764.5015853956484,1760.3661576319544,1763.7247101406967,1750.4257474846804,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189
63,1768.5607955449811,1768.032327494386,1759.3341089150451,1759.9394945376844,1763.563175462097,1766.9232834323568,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823
64,1756.2007872340473,1754.144156015513,1749.2300642161224,1749.9381102989214,1754.0790599510026,1760.0264448365167,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387
65,1755.7061504714593,1755.3748371682163,1750.5757717480503,1751.7265021787503,1756.1689780460129,1750.4353913460893,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902
66,1772.1210914125527,1769.019656692665,1763.5538426929916,1764.5369721451732,1768.9839588508366,1741.4444349091414,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814
67,1787.718326233858,1781.5821860931867,1775.7797702211105,1776.8738040794951,1775.7804701787934,1771.5899790773776,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655
68,1800.5522058961203,1790.7156228051442,1783.4961037174837,1777.564040127918,1781.087938195978,1781.5620428665343,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577
69,1812.5423254581756,1804.3198447839843,1792.0439091680753,1790.5710426570859,1792.9100679141354,1790.2605725381784,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913
70,1817.015055051955,1812.2948515307298,1806.4911912894395,1805.4760193299958,1807.3677716276675,1803.284529597888,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156
71,1806.6294718183517,1815.8478367291686,1809.303699032438,1807.7875906912602,1809.4124257925164,1794.2075561390184,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175
72,1816.2494568930058,1816.2043485089962,1809.8110905794701,1808.3786660679377,1809.9629036235851,1782.562282395409,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007
73,1813.7051884887126,1817.0049445520908,1811.3427535358237,1810.5135370008059,1808.0226209265654,1800.2851331535533,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025
74,1817.884402494126,1825.2168480879625,1819.3463807744924,1813.980505177323,1815.9716514659674,1804.3367993145257,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125
75,1825.1550962657147,1830.6701406224195,1819.3462252283407,1818.042126292008,1819.4848168495564,1812.860417338519,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604
76,1827.480977872941,1826.7957970744503,1819.8319958602785,1817.7517216266772,1818.7083304599842,1806.9403308026385,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193
77,1824.3443897227562,1824.267549923788,1817.7523438112842,1816.090333179758,1817.402053877527,1807.1640061688654,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621
78,1822.0572391073176,1821.598222413482,1815.530522579584,1814.2590883351202,1815.9294984588412,1803.934245873778,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901
79,1757.0463361149996,1745.7200875286444,1732.0922225347374,1722.221185971147,1714.5499608587834,1722.009176566302,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655
80,1768.369240459092,1705.0455465748848,1689.685675181161,1661.6110724774207,1655.805779001537,1644.9264145091804,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165
81,1751.7544227129906,1590.1569812408627,1556.2233438658066,1546.9684256093267,1543.4393945182585,1534.012442217935,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898
82,1727.2374715922422,1492.7094170380003,1475.098248416818,1463.9070916632638,1458.6801187796136,1456.9832658100938,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054
83,1678.623932825869,1470.1845454828067,1453.348307789679,1440.04957845289,1433.1493178417113,1429.7579450949481,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868
84,1665.33049205824,1477.908578513692,1462.390983322086,1448.381952483298,1440.5460817692992,1513.9605989295299,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656
85,1530.6546674399515,1405.4386153600071,1384.5944977476265,1360.1548530643013,1310.5028881887968,1336.8246413083846,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656
86,1440.976789063515,1287.7439974482843,1262.8179599484142,1176.4443484737567,1147.0363652706155,1192.4439034165823,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229
87,1360.880320316097,1186.8518637147579,1106.2980892811736,1064.290206714551,1033.6637916181573,1083.961584115758,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693
88,1299.2873106894167,1066.8138652537364,1035.4698379862107,995.2454475956365,968.3065651189519,1070.3621062945465,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239
89,1202.1724597051632,1025.1113197830132,999.8755121219184,970.8434450810365,959.0468249317674,1116.521554538108,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265
90,1207.2214100181272,1090.30736158246,1078.360289417904,1070.4577671778773,1080.0383990761368,1209.7456129688437,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483
91,1243.1521822086704,1202.6417424450146,1196.2840268111652,1197.297176670636,1133.9369294407659,1309.613241973821,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836
92,778.2552994250995,1135.7656077738998,1166.6412078054084,1128.5383502651894,1143.8024052294309,1163.3603505994688,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204
93,777.9516733368692,1206.1129103676292,1142.915558845187,1126.1765374969075,1091.9251193338114,875.2324920650478,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057
94,959.8457099671926,1189.0548638620955,1158.0251175941955,1104.44732339449,1031.5128216585824,785.0479998723381,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589
95,974.6677027681401,1078.6679597060797,1026.775935812581,958.4893864104074,888.3335611294912,725.3846180312823,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654
96,896.67931212895,890.2112365004286,859.5096926127363,818.0443550234429,777.0032306765295,646.9697587305119,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321
97,847.97400113304,750.230238170694,763.0369750294745,767.6801054325041,725.6674787082528,727.5380767292854,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628
98,746.1946321498903,749.0880238918025,788.1564341690548,805.874774088798,827.5322425287172,1080.9633542675613,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137
99,665.164769832315,785.0128075555031,845.583956738214,925.1475243697118,976.6458609531128,1253.82599246148,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788
100,659.0702382872387,856.2277465837344,957.8360536864891,1077.5096075139436,1164.2007664574132,1395.4755732476524,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169
101,694.4279395681701,950.7611536334249,1068.9653796248424,1214.891857399732,1326.16187483235,1501.5414830809282,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394
102,709.3350938872047,1000.5205231267178,1128.3897648037232,1286.74336905403,1410.3074432292365,1494.5278293251183,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423
103,700.0704928827779,1012.0417488143007,1145.7720861491327,1309.6462177579936,1437.431581172664,1507.2433383658934,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156
104,669.6931849484234,984.9781183239066,1114.5164090958053,1281.5393392277638,1399.7986674434414,1497.7744663776714,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436
105,663.0053226074692,942.3748050883573,1090.918074660797,1224.0875903454682,1336.4321983675009,1431.2889080936188,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032
106,749.6182029500671,962.8859761629017,1054.7659602963033,1174.168319408169,1277.5735345425612,1359.4230084202834,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002
107,1156.750416880545,1093.787901160718,1146.510074866145,1235.4452592544785,1319.4551914070328,1384.8070515640027,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198
108,1437.3083886204722,1386.6822381965121,1414.380185893772,1469.6009363214134,1521.7951475012385,1552.0865161867468,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986
109,1509.160133593998,1553.132175191935,1572.7258572903393,1621.2475460540998,1645.6944236334818,1676.1234506632954,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995
110,1573.6585897893515,1639.7829699090237,1650.2964898524474,1665.3982324073302,1712.3155403887906,1731.1824330931092,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148
111,1621.8666197380937,1683.5833663284968,1660.706182739573,1698.5949698884363,1747.0195200804244,1760.1590479308898,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533
112,1628.663442158354,1652.534254564703,1651.1265618912998,1689.1951603915945,1740.025465139736,1745.6631576371012,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502
113,1575.0810593471715,1597.9888855279914,1593.6365486556722,1632.7058533232969,1686.7180879248604,1547.5861771510306,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545
114,1468.4155968719474,1468.4700380250624,1464.6819448182425,1508.1145523618857,1567.3427938434006,1422.9664112438477,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682
115,1403.9697152758877,1428.3040552144732,1421.4765902023169,1462.8821202962595,1488.7479676450469,1366.9883066033003,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405
116,1509.370198671946,1489.8618336377806,1478.8037466170547,1493.3200134567232,1559.0022536400256,1469.045092148109,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405,1858.9700519269802
117,1654.703734516337,1594.3029083698002,1553.403836545979,1602.4770919638706,1674.291116995595,1622.4624392723997,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405,1858.9700519269802,1815.6758026853252
118,1744.9946980499246,1668.4551031547394,1651.854284562296,1697.1993320417944,1767.5778216389513,1726.7892653559536,1921.1998674989545,1893.3137089580682,1882.9104712362405,1858.9700519269802,1815.6758026853252,1819.7590447151044
119,1799.6123960472032,1751.5872883729276,1729.3254453603554,1770.839391122073,1838.7924495748791,1835.1613802082582,1893.3137089580682,1882.9104712362405,1858.9700519269802,1815.6758026853252,1819.7590447151044,1877.8191345969226
120,1851.8947241219985,1824.30223671563,1797.2697154555874,1834.0131385159862,1897.732308491036,1890.5697192949187,1882.9104712362405,1858.9700519269802,1815.6758026853252,1819.7590447151044,1877.8191345969226,1869.0531756684913
121,1896.441275431451,1878.0619421398155,1844.9094575388845,1876.9031233092242,1917.8041394599422,1909.7619367756377,1858.9700519269802,1815.6758026853252,1819.7590447151044,1877.8191345969226,1869.0531756684913,1830.6335872767565
122,1906.7984714923587,1890.3829083666583,1851.4332186897348,1866.2178804142604,1925.5028962411668,1865.762596828067,1815.6758026853252,1819.7590447151044,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165
123,1902.396982036084,1884.7743807727475,1833.10086033593,1861.5402965386168,1917.600529547292,1845.0139845528652,1819.7590447151044,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326
124,1902.0639577251718,1866.3662714430368,1829.7617510961572,1854.7037320765826,1905.9250798502417,1826.0994169530331,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307
125,1902.2988324143253,1871.827963469689,1834.4659333637514,1855.512727611872,1901.1235256916475,1828.9927309218695,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674
126,1906.2705478532946,1873.17530423621,1833.5688987065676,1848.6483203886733,1887.1638807560423,1808.0218431958067,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142
127,1893.2819775431096,1868.9999788845905,1828.0989627338724,1836.7519951561276,1847.4560591354539,1797.3943079231449,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208
128,1864.162026926485,1860.4768274990524,1821.288063386878,1798.2435121386636,1823.5252836876025,1779.2711591434536,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401
