8.834167718887329102e-01,8.888990283012390137e-01,8.987739086151123047e-01,8.666105866432189941e-01,8.922567367553710938e-01,8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01
8.888990283012390137e-01,8.987739086151123047e-01,8.666105866432189941e-01,8.922567367553710938e-01,8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01
8.987739086151123047e-01,8.666105866432189941e-01,8.922567367553710938e-01,8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01
8.666105866432189941e-01,8.922567367553710938e-01,8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01
8.922567367553710938e-01,8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01
8.896575570106506348e-01,8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01
8.948615193367004395e-01,9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01
9.056929945945739746e-01,8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01
8.609726428985595703e-01,8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01
8.686257004737854004e-01,8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00
8.892754912376403809e-01,8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00
8.986531496047973633e-01,8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00
8.987333178520202637e-01,8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01
8.650161623954772949e-01,8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01
8.707871437072753906e-01,8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01
8.542695641517639160e-01,8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01
8.584933280944824219e-01,8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01
8.705087900161743164e-01,8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01,9.514455199241638184e-01
8.559073805809020996e-01,8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01,9.514455199241638184e-01,9.316627383232116699e-01
8.768288493156433105e-01,8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01,9.514455199241638184e-01,9.316627383232116699e-01,9.425980448722839355e-01
8.883414864540100098e-01,8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01,9.514455199241638184e-01,9.316627383232116699e-01,9.425980448722839355e-01,9.827446937561035156e-01
8.722588419914245605e-01,8.705087900161743164e-01,8.988088369369506836e-01,9.562730193138122559e-01,9.528370499610900879e-01,9.798927307128906250e-01,9.436480998992919922e-01,9.185274243354797363e-01,9.764925837516784668e-01,9.466236233711242676e-01,9.507992863655090332e-01,9.385545253753662109e-01,9.229747653007507324e-01,9.156509041786193848e-01,8.969257473945617676e-01,9.665234088897705078e-01,9.626486897468566895e-01,9.250210523605346680e-01,9.353864789009094238e-01,9.552352428436279297e-01,9.915610551834106445e-01,9.529568552970886230e-01,9.634204506874084473e-01,1.009124875068664551e+00,1.023753643035888672e+00,1.026673555374145508e+00,9.663177132606506348e-01,9.756746292114257812e-01,9.874363541603088379e-01,9.745561480522155762e-01,9.538720250129699707e-01,9.514455199241638184e-01,9.316627383232116699e-01,9.425980448722839355e-01,9.827446937561035156e-01,1.014851450920104980e+00
