,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_6 Pred,Step_7 Pred,Step_8 Pred,Step_9 Pred,Step_10 Pred,Step_11 Pred,Step_12 Pred,Step_13 Pred,Step_14 Pred,Step_15 Pred,Step_16 Pred,Step_17 Pred,Step_18 Pred,Step_19 Pred,Step_20 Pred,Step_21 Pred,Step_22 Pred,Step_23 Pred,Step_24 Pred,Step_25 Pred,Step_26 Pred,Step_27 Pred,Step_28 Pred,Step_29 Pred,Step_30 Pred,Step_31 Pred,Step_32 Pred,Step_33 Pred,Step_34 Pred,Step_35 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True,Step_6 True,Step_7 True,Step_8 True,Step_9 True,Step_10 True,Step_11 True,Step_12 True,Step_13 True,Step_14 True,Step_15 True,Step_16 True,Step_17 True,Step_18 True,Step_19 True,Step_20 True,Step_21 True,Step_22 True,Step_23 True,Step_24 True,Step_25 True,Step_26 True,Step_27 True,Step_28 True,Step_29 True,Step_30 True,Step_31 True,Step_32 True,Step_33 True,Step_34 True,Step_35 True
71,1689.9471482622648,1732.2084932831758,1729.0900262596708,1726.4068551418584,1725.5750720953367,1725.999635316558,1703.750624861506,1697.266994617809,1693.4761015802574,1690.2646179580013,1687.3422946318622,1686.0703937489434,1660.749735662065,1655.4671550291616,1648.3433745979075,1644.1874925152576,1644.8134880030045,1646.0952660665603,1606.3131711585079,1607.1710859585248,1610.606633812387,1615.8852480184207,1620.9345094236883,1624.3769790813037,1590.6118759616766,1592.2382665244504,1595.2075647884203,1601.0072586028407,1608.9796210650063,1616.1870075528298,1583.6101992595522,1586.2390069973253,1587.3461067324574,1590.8299516664404,1599.6566513671326,1618.6168717625055,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394
72,1713.2907369872328,1737.6724407290283,1733.6484617830686,1729.9796724746463,1728.3554595579974,1713.9004001290452,1707.9227615170144,1702.3055233386053,1698.8081458894196,1695.0387182208106,1691.6774436544124,1667.1730917719563,1665.0444426851584,1659.4683464638888,1652.0409399444047,1647.6680709800535,1648.0454259442165,1605.334630317803,1606.466150798761,1607.9068192563366,1612.6865969536848,1619.2267682235456,1625.1353443441963,1589.0756243938463,1593.317523498418,1595.8275717493245,1599.3353707906779,1605.218748434744,1612.5771702359236,1579.3481569283279,1584.0257408039715,1586.495502601573,1587.6267897633036,1591.3293325866568,1600.2667033743244,1565.6327194509815,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423
73,1710.6396861497583,1741.0889341793002,1736.2997459397707,1732.2554682210066,1718.281357493288,1715.6976581395243,1709.8579111910262,1704.9720510181796,1702.0606936957392,1698.3462515917765,1671.88256260871,1670.9412750713511,1668.6022498143018,1662.9127604484013,1655.7593484752374,1652.0932812244712,1606.9668538612675,1610.8472637091554,1611.9954276283515,1613.493259296698,1618.295435639899,1624.9581772773447,1585.9052049556544,1594.703361937499,1600.8376355243495,1604.7916187020185,1608.5540467937985,1613.886557741416,1580.6400454917477,1588.2988269119705,1593.4549485234954,1596.2925769700028,1597.2530744571038,1600.262503628227,1575.6661461970064,1578.0511353419001,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156
74,1691.8354785445977,1744.587633770776,1739.5324616117414,1724.4162532647451,1721.7509699543848,1718.1968959328838,1711.2913467525452,1705.8521311448221,1702.7319531136477,1672.1866553353955,1672.1284033015625,1671.3933699614336,1668.7640178121292,1662.104387097719,1653.7315710678542,1598.2724461626449,1601.6081333870789,1607.1800298622509,1610.1956031063685,1613.322158529765,1618.7597409028945,1572.4871717204678,1583.3673139435832,1593.430294458442,1601.5543921916467,1607.5079211501552,1612.6706534731297,1576.2954081539403,1584.6025837077634,1591.6548906822848,1596.29055487003,1599.0337668024206,1600.540542374493,1572.5609005964006,1581.5731668561393,1584.1725763712304,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436
75,1702.7450189903952,1741.1355202517516,1723.8054235267946,1720.9943156991617,1719.0234681833217,1716.2682791972456,1710.5395922011023,1706.390398602978,1675.6995873997569,1674.342369452599,1673.0196049780557,1671.6951294958426,1669.1186630381358,1663.2212862404117,1609.139366962861,1604.3651111539002,1608.479929052486,1614.1707405606764,1617.2384995387088,1620.5966631820716,1571.1667404382006,1581.6041983134148,1593.082959901568,1604.1209036956413,1612.946592346347,1619.024713772413,1580.4269472638402,1588.0739849496056,1596.672342899518,1604.579064885642,1609.694200086179,1611.7104670783322,1575.6160603361404,1580.9357387262382,1590.3408367922398,1585.8549635486368,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032
76,1713.5434994838383,1729.3990964632126,1724.7477998872157,1721.5648589838074,1720.5464205551768,1719.0375451100558,1714.0905552995685,1685.6815283695503,1680.9103834836244,1677.5376762750723,1675.0725808620234,1673.6054695586492,1671.1961374410055,1623.784037150805,1612.690252288251,1609.3890185364314,1614.2060495371254,1619.688506975037,1621.7828581353724,1566.7327418362086,1574.1705699478605,1584.8278145355077,1596.8635868931037,1608.8294412554847,1618.5643749362873,1577.2121971723975,1585.312651890535,1593.4347275237672,1602.9194652194683,1612.170028183699,1618.2329060868929,1578.384470745116,1580.458989771102,1584.654069483995,1593.4274946277103,1590.0901741686828,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002
77,1703.5931343828518,1731.6185845026366,1726.7125811031374,1723.8277443995717,1723.4945645425078,1722.6474602000378,1698.4895873706207,1691.783992768366,1686.7303760708492,1681.846771317203,1678.277842638209,1676.59078907625,1638.2955598328451,1628.2758211481748,1618.093070096463,1615.3703124830283,1620.363888365967,1625.5598297923416,1567.691061677185,1570.608951937999,1577.6609478202172,1588.143514079441,1599.879315683373,1611.3657768060382,1565.7529566262897,1576.97740025632,1586.3868536145706,1595.99843919703,1606.9556545383412,1617.5200380733893,1577.4938912532298,1581.2158773455528,1582.2853349119598,1586.0448853999324,1594.9499025880343,1592.5495921471925,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198
78,1697.4791595688057,1728.460608756585,1724.2659179090717,1721.9362254211278,1722.0157872777515,1705.4019028085609,1698.0658018801582,1692.0316222419635,1687.5754583133464,1682.652811475609,1678.5127173273625,1643.9464737531098,1638.640327878215,1629.211742343298,1620.0887272235084,1617.9467011676595,1622.6664380504294,1566.7980712199467,1568.1423010634328,1569.8412539060012,1575.954139896985,1585.4829749267094,1596.1448081258334,1545.5383342900707,1558.7458358088538,1570.5691321231493,1581.3679237088957,1592.3945904069665,1604.4982586598044,1565.738179741873,1574.22096690103,1577.0462294284725,1576.7429144325458,1579.695958123657,1588.808007239748,1565.5928996361315,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986
79,1511.8257279966617,1410.3399523749538,1413.9560115379302,1417.4445228564657,1405.6922333604473,1410.7865253766488,1417.432234710477,1422.8742501489314,1429.0375330930844,1437.2465590251488,1410.9332053977557,1421.079247557653,1424.875040298985,1418.9893294626427,1411.2285875399427,1412.8545114642613,1387.0533713146049,1404.0524658286226,1414.0834038362193,1415.6747965148477,1415.0487232540247,1416.2272186728135,1388.7971214488794,1408.4975082073893,1444.3085098610793,1477.5993527639985,1496.4901995756877,1509.4721591744228,1483.186337215891,1496.6843989461565,1506.7334580804331,1511.8503820617152,1513.8453392310776,1516.8500242445723,1484.681135734278,1478.974069653229,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995
80,1424.162561150861,1223.5736658600624,1214.7867082011442,1192.3701745406495,1192.143077159084,1190.203416646671,1180.7350890699802,1171.336135076973,1165.745028652059,1149.4130715829283,1144.2298071679218,1137.326941158701,1130.4155589976715,1126.9684229555035,1129.4358904473665,1126.0147306125418,1128.604612925838,1132.1596591107875,1135.8072941425708,1139.8376504807527,1153.3725766489847,1148.8862756534645,1203.930208993096,1321.9435409697694,1422.0940306517173,1487.1655966432204,1527.9690853567868,1519.389392945085,1549.3580033656972,1582.2834683581389,1609.9826604246127,1623.8279789386766,1629.3350126685657,1593.7353204620379,1603.8037450922081,1589.7111859699264,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148
81,1401.7054299447575,1168.6901394894307,1118.4490824506836,1106.7009149276869,1098.963154948909,1093.53556641603,1085.1508899920939,1077.0669231660424,1055.0552761385718,1049.3840634455028,1045.4266582524951,1040.0490389208678,1033.42767255979,1029.567794803934,1019.9377770024914,1025.404290959848,1034.5343056564668,1042.2785596870804,1049.6964001182314,1067.2640158169218,1051.0116206044147,1120.2804828414733,1300.0382875101006,1449.8835172592865,1498.6173709740438,1539.5126319171468,1527.3395123075493,1571.9139841512424,1626.7781450259802,1676.7660118162046,1699.3258034824676,1704.4972463899405,1679.3766984272982,1684.3375318452918,1690.8041297853713,1692.0493545032639,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533
82,1381.8727511841782,1129.1259258534524,1118.2366452939211,1096.2151599723518,1076.2014643776652,1061.1330864723343,1048.209456680508,1022.3037895168708,1015.9293526717073,1012.186367848897,1010.7733088332583,1008.7683967101834,1004.9537828844889,992.4888586941947,989.5012059843175,994.6570942766148,1005.745668343085,1022.4132940077079,1055.583044231484,1049.7271204832034,1166.9886201353584,1363.2564433303405,1503.4408571400359,1578.5683262964928,1608.7341692375333,1564.2898117497853,1602.6458595385272,1655.0089938391607,1706.6654819723608,1736.7572849451647,1749.8216840043312,1732.0216045818395,1733.64239548315,1737.0438787297774,1743.1936291587274,1732.8473213284428,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502
83,1371.2138733619374,1217.3141776210475,1202.412156325021,1175.2771301509704,1144.8419201616246,1114.9534548957051,1052.9576585090495,1034.6252223821689,1027.4184580789524,1024.8034939486856,1026.257072736857,1028.001678374966,1019.221020335194,1013.361441252347,1012.9739757883198,1023.1094408098975,1043.5334282663819,1079.3382858470775,1073.6838721383983,1164.3051379252424,1348.7365989291816,1496.7964699484976,1589.1605525927057,1648.095822897386,1626.5337042484937,1648.1655075733731,1674.0249775299385,1709.620469990369,1741.504864589099,1761.2990456771186,1748.4946420106141,1753.27597516948,1755.6264330686838,1760.6959932467557,1768.6024041405763,1762.9136925054345,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545
84,1371.7172207090239,1279.3219510613885,1273.0151767922393,1257.2840945073467,1230.1071486453977,1134.651352915787,1091.0531664935982,1061.465799690943,1048.6061771405648,1043.5207512550137,1046.4278310582806,1040.0040083099343,1038.7814933301981,1033.9040326495465,1036.627490220664,1053.2063768057094,1083.5070004872473,1072.6577341752559,1122.5429016187825,1241.8341618917555,1403.0131064425807,1513.6068869804337,1592.499195194023,1590.6863825683683,1642.1356832274278,1670.721566131994,1695.0406625477074,1723.484065177264,1748.045580270491,1736.787771990909,1749.3596341605362,1754.4145730003431,1757.9378488837963,1764.521573076149,1774.0168879101698,1748.1637175727508,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682
85,1268.2441874524654,1246.7858180867954,1240.743783367937,1228.007120050523,1130.3593679503492,1099.4140054697775,1069.322435816201,1056.6660343130939,1047.727574702364,1031.5821952422662,1004.2561583938576,997.7936824267995,996.4825839136378,999.4290168932993,1012.1761795759569,1041.15746079829,1042.0540288170187,1105.3226982500419,1239.2217642729925,1435.0825231888261,1576.1804595477918,1642.696193785285,1626.415022534703,1666.9217291907164,1696.0965098258357,1708.4785279172431,1720.924242157795,1745.578696076697,1732.7218733570508,1758.3703449587574,1769.1312610565508,1773.3150636734413,1776.5917989063591,1782.6570100018293,1764.141573827406,1747.2772600538863,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405
86,1238.9885228184326,1200.7684223663264,1192.796526542616,1127.533872103679,1110.5768528237118,1084.2659879347468,1052.691441270317,1035.2912710039934,1019.8409495230226,978.898558095937,954.4187825054585,939.7403588025829,935.3843665956973,945.8865316700426,982.2389117049238,1010.3137477278916,1118.8017055767173,1276.758628253505,1425.7703639484996,1565.5838779593296,1661.9026437388898,1667.4209545647814,1704.302191515637,1724.7631989562396,1737.6911840403152,1741.8322114654723,1752.1939961378566,1723.0102715990115,1769.1751250713464,1795.6150154931938,1804.3335328453388,1805.397079657979,1805.4186227999974,1780.4851968579187,1791.4790433179687,1756.778952280129,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405,1858.9700519269802
87,1223.0208548367173,1211.4105789772532,1169.8215821973129,1168.4187114546144,1161.2656105737542,1131.4787169449323,1081.9757263962733,1043.183527198004,980.7446575980678,946.4004561554485,920.98903688902,911.9107412878603,915.0893268990196,939.4395325450844,972.4510923325236,1070.0086276646782,1227.0015919524885,1377.933622664002,1495.7988747042027,1605.5957923066035,1645.0737167148945,1703.7437030577528,1731.8600699032397,1742.7712435836306,1749.8733253267146,1756.1699890959994,1712.3244842925167,1747.4463387208464,1787.3189614892215,1809.795847056598,1819.080707947291,1822.1238128602697,1794.413577017021,1801.8174960675897,1813.5452870447061,1759.6870431333823,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198,1551.1793710296986,1517.248144619995,1711.0518834519148,1878.2069111532533,1896.9723099935502,1921.1998674989545,1893.3137089580682,1882.9104712362405,1858.9700519269802,1815.6758026853252
