,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_6 Pred,Step_7 Pred,Step_8 Pred,Step_9 Pred,Step_10 Pred,Step_11 Pred,Step_12 Pred,Step_13 Pred,Step_14 Pred,Step_15 Pred,Step_16 Pred,Step_17 Pred,Step_18 Pred,Step_19 Pred,Step_20 Pred,Step_21 Pred,Step_22 Pred,Step_23 Pred,Step_24 Pred,Step_25 Pred,Step_26 Pred,Step_27 Pred,Step_28 Pred,Step_29 Pred,Step_30 Pred,Step_31 Pred,Step_32 Pred,Step_33 Pred,Step_34 Pred,Step_35 Pred,Step_36 Pred,Step_37 Pred,Step_38 Pred,Step_39 Pred,Step_40 Pred,Step_41 Pred,Step_42 Pred,Step_43 Pred,Step_44 Pred,Step_45 Pred,Step_46 Pred,Step_47 Pred,Step_48 Pred,Step_49 Pred,Step_50 Pred,Step_51 Pred,Step_52 Pred,Step_53 Pred,Step_54 Pred,Step_55 Pred,Step_56 Pred,Step_57 Pred,Step_58 Pred,Step_59 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True,Step_6 True,Step_7 True,Step_8 True,Step_9 True,Step_10 True,Step_11 True,Step_12 True,Step_13 True,Step_14 True,Step_15 True,Step_16 True,Step_17 True,Step_18 True,Step_19 True,Step_20 True,Step_21 True,Step_22 True,Step_23 True,Step_24 True,Step_25 True,Step_26 True,Step_27 True,Step_28 True,Step_29 True,Step_30 True,Step_31 True,Step_32 True,Step_33 True,Step_34 True,Step_35 True,Step_36 True,Step_37 True,Step_38 True,Step_39 True,Step_40 True,Step_41 True,Step_42 True,Step_43 True,Step_44 True,Step_45 True,Step_46 True,Step_47 True,Step_48 True,Step_49 True,Step_50 True,Step_51 True,Step_52 True,Step_53 True,Step_54 True,Step_55 True,Step_56 True,Step_57 True,Step_58 True,Step_59 True
42,1774.6288842442586,1738.4541379146845,1766.627823517094,1795.7184536841123,1830.9678559568829,1690.9266223798802,1723.3947816861555,1794.5261924308932,1826.6181633691435,1849.1844879737803,1859.1672844474083,1742.0656862392598,1745.6523471795542,1761.8411240159926,1795.265658836347,1827.735918015671,1842.410141972449,1761.464780101816,1751.8178077698317,1746.6197664704084,1744.471596341565,1738.1819321491091,1726.267408016808,1669.1713931835814,1666.3928722747419,1664.5214965229504,1668.6784674286628,1645.0378633269145,1609.1248233976717,1549.6226651429122,1544.0397248909655,1543.9709734918888,1538.1444479662903,1522.5916993443873,1480.773894175212,1289.451738648427,1199.823012855946,1150.7055823309552,1178.2514836648725,1111.8657471237102,1037.561700408118,872.307407794715,854.0574889013416,776.324971681792,626.0695667304226,571.9230180268167,614.325832272751,497.49325113406667,537.1676303320272,720.023719910969,883.5708546222983,895.2875240495641,901.4224975940973,749.1352710353989,879.2887468374973,1113.5865542006004,1381.8055552466192,1467.8931951212708,1465.9989540851711,1404.6182649556395,1728.1073634459444,1707.7786480074114,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321
43,1779.0300626082299,1740.120892703839,1769.7666670864792,1798.845475745964,1679.561331709434,1695.2227293183394,1740.7976740101349,1807.4453113843183,1833.7698643346378,1854.882765697255,1742.6940926923592,1747.2519060311497,1751.7077588674636,1767.2007777670917,1798.6976291287187,1830.2114350208874,1761.8828881577392,1760.5805780021517,1750.7882477913506,1745.0615051221043,1738.9162655315552,1721.736115296892,1644.8920388096421,1649.1109948568296,1651.7727783787752,1648.8987521327567,1646.8711302715253,1620.9677185270884,1554.2420747577987,1535.197781667401,1536.0631626827023,1540.1396384548802,1534.7168329661677,1511.4876484358172,1362.942784515322,1275.0954510258407,1171.675847872411,1107.4687685058364,1110.8475420143072,1009.499774715746,816.0308878620214,804.2133856418789,769.6900728055111,663.0820068602856,554.724046707791,549.08231001048,457.9038779080415,476.8987850952563,564.9533838319542,835.9246573737033,1026.713211826885,1015.5153665888055,738.2700612428521,805.3183855039623,964.8953991243776,1271.8920558034763,1531.5432248318646,1578.9760905333246,1337.4000842968103,1451.1183203850112,1707.7786480074114,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628
44,1786.19996247348,1749.5194578314668,1782.5818034374547,1660.7821670347064,1689.8078566833663,1708.8711264042784,1761.5888281578423,1822.1214796679933,1847.3350442293868,1743.768683281774,1753.8331414850745,1760.4330424772102,1764.922026643848,1778.761512177221,1807.348794997153,1749.1735231899588,1769.247842897293,1768.8760098215173,1758.3330916554114,1752.4655797188248,1746.1591165419793,1654.9828620856654,1642.6408193552595,1651.4529754907624,1654.6478156747803,1650.4861006114395,1645.384809018409,1572.0998618025922,1550.84797995338,1527.0834833417568,1517.9002718612371,1518.0520071322762,1507.3596091143318,1380.567019013252,1312.8282253844916,1227.6831951894887,1109.0281575637407,1041.2738870928804,1009.8486647341374,746.6037574155497,747.6631044820924,747.8008405994734,700.3650195211302,596.8093912579888,524.8960500083674,411.51869331174254,427.5974212458126,464.88517806428587,623.340431724766,992.1288860124905,1182.8321622879714,843.2740186115432,834.2522640365473,902.5296362157674,1090.7665727089854,1432.3123239991055,1628.3310400320486,1483.0846878057175,1403.3375757151462,1498.7302974802196,1698.222359081902,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137
45,1797.0916151118254,1765.827383020151,1637.718950248281,1673.3649174349566,1700.3831284490375,1718.1660977948359,1772.6601366014672,1829.8110592262644,1726.2096226214303,1743.7952816737245,1758.1824452074345,1767.1443145140038,1771.9352915342786,1783.9852963647602,1716.3882052802505,1745.53203223117,1765.2195086590839,1763.749519751902,1750.3401971012138,1744.5406588329452,1658.5536573184804,1641.8778654808903,1629.3414678338636,1635.2810754117897,1629.6139069186665,1619.7144831823805,1543.3073358354166,1552.425451251426,1531.2745966277798,1492.5608704630722,1466.6240940690834,1460.5535944044536,1316.2073099852657,1268.110651081182,1209.1547709113938,1140.1054620675407,1036.1778451824716,980.6104990421773,761.5190779075515,678.5736258445479,719.1011756848968,733.5476023024264,692.6385755248928,600.3027245072287,431.55925950414536,414.7531199913826,436.70845931191707,494.441202317362,739.1377754504299,1172.314675917678,1000.2056199424852,1000.1712442429468,1001.0888109921628,1070.1572131261444,1253.5595419035196,1555.642690081297,1520.3108483480949,1547.6175197006096,1464.525854254954,1556.1656362435047,1673.789480656178,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788
46,1792.7998634656153,1638.08222828571,1671.0218479779614,1703.4427990271784,1728.8147873441364,1744.373602265958,1798.5965241300767,1697.803862160599,1738.2029308795964,1756.1856992573269,1772.192564869285,1780.7518029620308,1784.247469403547,1700.8625216887533,1724.5314351901213,1756.1028709315162,1776.2243211228326,1774.9500870476375,1761.2332496549252,1669.6545973040154,1666.268590899488,1650.5315978608285,1634.9573060969071,1639.6864535218583,1631.8841807766394,1543.5174009133646,1541.8351692821102,1552.873268622335,1526.3169519058972,1482.1185128840775,1448.941840856548,1316.6482833254977,1293.2456648359378,1245.1017199017197,1187.1327800648314,1120.3367127753336,1030.7249803999318,822.3016920835765,745.4086963315989,677.4053186986993,729.3755434199937,749.2623522413845,716.8594445457715,515.9100710482757,450.2372414071548,444.13819902367754,477.5638226670944,568.7158896968101,902.4937439412495,971.5358976621219,1138.5957700051229,1127.2369733865123,1129.208870838877,1194.7410089857333,1368.680726507495,1416.1036372552423,1586.6560262301866,1596.27640017022,1525.4904574285351,1609.7101435667341,1764.6016015712282,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169
47,1735.8181750539302,1687.9885111193378,1716.4786553674974,1747.832248723356,1772.579719241009,1787.891449100764,1670.7656634660173,1729.13420136677,1773.0837665457782,1792.3043711991927,1805.3844804196867,1809.7398504419652,1709.6603675782947,1722.28340443185,1752.9053864629184,1787.0791093232117,1806.632504968311,1803.8794158552837,1704.2514056970883,1694.279808546387,1691.3281647706415,1677.825436655823,1659.1976961598314,1663.6417274886117,1587.8034124186238,1567.092675631375,1574.2318551316528,1575.5857288365478,1536.9930175779073,1480.9633493880524,1344.7940483936668,1312.537042988402,1286.9339908630084,1245.4376218164396,1185.9980708877624,1122.9452995133784,890.6578095021237,849.1255870675747,760.1025968765742,702.4480158123873,764.116309776518,788.381820542951,638.0942953112437,544.9032515512183,484.5767764652213,485.27338990586617,541.0051094420301,717.5030945217429,800.2531806181395,1189.7173349224297,1320.6870391558743,1297.9816562915664,1281.1378746100784,1324.365161233402,1297.6399991692317,1562.6334007797225,1669.8717397318685,1672.9779186093847,1625.1525321939653,1678.4786527201277,1759.5458072275867,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394
48,1727.215772904072,1700.3376311996485,1727.8679779183901,1756.888534544042,1784.667910651747,1658.53856934176,1680.0028494611968,1749.4133753559684,1793.9638930922906,1813.7807839184666,1822.7813064437476,1708.2502639395393,1712.7484253291311,1728.8007104174023,1761.974738160352,1797.1175913191687,1816.8640197385987,1729.5554981188045,1719.6092549908394,1715.325669517597,1715.3582564363899,1705.7139283889858,1689.6246233165962,1613.5597552765742,1605.8081905768279,1593.773118176915,1605.727928762521,1594.7702467827548,1548.7071204936692,1392.4818542378566,1368.396777007462,1345.3470927362396,1320.7151930093423,1263.0267028840724,1191.6940154189608,954.4438254358913,918.3008494078134,874.5254181456974,774.2705958824583,742.6986935026083,811.8069932245155,701.9487126652465,678.746515392226,620.9538093452787,569.9350604342833,575.709633545195,684.4256609390346,700.340132136849,1093.5505766196745,1418.563677418359,1544.285410037666,1523.7058764294243,1459.4341287502568,1281.6600430415274,1461.904668278617,1664.4986312386422,1730.6227780390868,1744.9728438156026,1751.0165117690544,1609.4145281053195,1710.4486754754003,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423
49,1738.6104617972005,1705.6652424434858,1727.8716332529564,1755.7360153325967,1646.2623226335475,1659.3169222851532,1686.9794054598126,1763.4570152135225,1805.6433869892867,1825.5998027135888,1710.7047822142686,1717.0448433598938,1722.0923937574921,1738.4679815221907,1770.5569193104818,1802.9486276831683,1735.613398545142,1738.997149530469,1731.30998093755,1729.8085717077136,1729.9337085868021,1717.6909043012174,1626.307384597687,1633.6909271023756,1632.4427470075996,1626.80777656789,1635.240633412333,1609.059805106237,1473.2568930723157,1400.0830835819295,1360.9164070233046,1324.7019186519562,1287.0837818071507,1225.4921720958362,977.7150463137541,944.1122944900237,908.5769206172474,857.409547358248,754.7091118374677,767.3400815447627,674.79058788766,706.5992315104845,693.1041251571022,676.161804988476,689.172618398362,742.7836217014678,678.7018736466717,954.7275805032344,1276.961149343093,1551.8353869247348,1665.0947618652517,1676.2355216656365,1442.705451221069,1444.5748048728876,1586.011754069608,1718.2484594821913,1760.4753510304881,1781.3838647496964,1714.6504436728187,1665.276595316656,1723.9736466899199,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156
50,1760.0963628317315,1724.7071245685313,1742.7271462496076,1619.8398533806967,1648.073424251533,1661.4101068493503,1694.6863284140045,1775.1113106339337,1819.940567074205,1706.2549956778732,1719.8970153715904,1727.752096035331,1734.7839486908965,1752.996614280924,1783.9770524187172,1717.2391982765143,1742.547412671252,1749.2850497807688,1744.148682530517,1744.3057841437917,1744.5784565478223,1637.7148282752594,1634.363975301029,1647.3947763914161,1650.117300685623,1650.0438829019936,1650.5326089108148,1532.2108289152068,1436.1530695782953,1327.4997272836138,1242.2037395483305,1169.3933636415252,1148.2866841249781,938.7609624580434,928.4195154450013,893.3127489933921,837.903476629821,768.1120570959339,678.9957003273412,524.3001527009853,628.1815723789824,681.1536698637452,686.3172576905545,715.8892254241857,795.0674274647049,645.8338051842287,810.944256493794,1163.2548903085774,1380.1654766224908,1624.5661232018406,1723.1998823580036,1588.8218508472544,1583.8668504099517,1587.9759131009225,1681.1683567763139,1761.8594784619,1790.2597170343438,1736.3440765930216,1748.2613227829784,1708.0578533498156,1749.8726253690315,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436
51,1769.8781936772891,1754.8252148409822,1608.8078203403904,1640.8795702789123,1663.1209589725283,1673.1107550229854,1713.2606388068677,1794.6284640256736,1685.607332855162,1715.793941207462,1733.6084086489911,1744.9343461430428,1754.3285559784213,1772.2930476833203,1696.2964644039196,1725.3437749676737,1746.3953133734226,1748.0913108391078,1739.595535576279,1739.9644910482473,1639.4250582138302,1628.2394233486636,1625.1090570445492,1635.8110211508267,1634.7474743381865,1634.1329114925936,1524.772300845872,1495.2848724457208,1367.8340110304043,1241.5450793687146,1128.247673394093,1040.6722345778833,877.2561863859474,875.5904037602413,881.3500444405843,837.536932123205,766.6978314841571,666.0779812892818,447.89977161162284,503.2923227638801,609.3146796746638,681.7891536667494,730.9992119251117,827.5618351840891,643.2982473644339,733.5763783405015,980.5005279128849,1278.5856733520457,1472.8705164313508,1673.0816678926067,1591.1455548083557,1633.939256533656,1658.8264074955869,1684.6681451908519,1746.9622790965777,1792.1429920667447,1743.1542759823328,1750.3365417666475,1767.224265236007,1731.0373863065956,1797.271115370953,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032
52,1770.9941595430714,1609.3317775525848,1638.7119568810992,1666.4227371358793,1683.60047640519,1693.0757257856342,1741.1219099634727,1647.298026685023,1700.6844991180672,1735.4510083627074,1757.4590778286874,1770.9670945126657,1781.3678434960652,1694.8193981468328,1715.9895404932968,1742.7150136497705,1760.6179868516494,1762.9567010163953,1757.0496025841867,1652.7852282805632,1654.7253554314314,1641.6622007414787,1626.9445794083606,1630.756704495627,1627.5187780275724,1520.5001480147835,1515.1015299526691,1461.2501300720226,1312.634414879402,1179.212214471201,1046.5703502198282,869.9595941800912,805.2180582360788,827.01532377989,837.5756631149926,789.3524285299162,710.5153392002006,537.0203281263131,441.1752781519297,517.7874353269098,635.552282326151,727.3466771895481,807.2845666352497,622.8321846738992,683.9426123647526,787.9772450022305,1077.7766802565106,1329.172626145763,1539.0666811000588,1523.8587782966017,1626.6867616618229,1661.9745060610016,1686.3988294483786,1726.7011484609832,1787.6802174266777,1747.417640455847,1756.4124855465889,1764.874740613714,1785.022789196981,1762.4489983770598,1746.8997495435713,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002
53,1718.7489292254702,1647.5098805437165,1676.757379004782,1697.803862160599,1708.87657051959,1715.351801271092,1621.315364176266,1658.0776860941032,1715.931755097919,1755.8090442508467,1778.225733457493,1789.91992646583,1694.2462105776074,1706.5703655005611,1727.8754441336744,1751.9773981215346,1767.920256492045,1770.222261764976,1667.6923048265219,1667.2076230176463,1672.5629214764963,1660.8259532764262,1639.5539282005611,1639.5744602925931,1542.1445505779552,1524.1517494734364,1528.0629574593722,1453.6882539043443,1291.301649031276,1143.6329765836292,969.234242368032,839.1666669282415,781.0676516219462,824.1189377745563,850.0787349990052,810.7411909926749,661.5015024122802,563.7654778709841,505.34133222097825,605.3743845583494,732.9272064761426,831.6352000332319,673.3278318765349,730.056446699311,809.6023598425843,958.1497125015076,1214.4546171671425,1382.0002212555432,1361.2265660499086,1565.161414611157,1658.3535471942448,1695.9422858163682,1731.6737256134345,1775.4000042915952,1735.6038324568087,1764.8596526369936,1765.8720247657054,1775.659610818878,1798.5707812419607,1787.6597631077216,1760.552813014063,1820.1886631862578,1839.2765091991478,1843.0864566402895,1764.333206686371,1776.5422574570246,1791.8891407470767,1775.0828456881623,1748.0938773506118,1744.9277354315932,1719.114851547479,1733.3834111404742,1785.767388625443,1827.6607892243721,1800.1072661290189,1813.7246317576823,1799.7306111225387,1771.5357712434902,1787.2446104286814,1798.4959635429655,1843.2119823847577,1820.609571072913,1803.4949835412156,1784.0279937834175,1792.3581901677007,1652.0783487939025,1913.5969271472125,2024.2477931227604,1969.1421468474193,1931.6544354508621,1939.8713164635901,1547.0050567280655,1359.9349108057165,1313.6468647811898,1316.119970821054,1277.3213164574868,1281.713473144656,1353.3934173935656,762.8913255016229,544.9809322715693,537.9543851980239,535.4308360272265,636.3174430115483,1054.1545472602836,940.5159896883204,633.5403025748057,535.4776141019589,539.1780011528654,546.5726165992321,551.4966147441628,542.746669778137,559.9486620950788,683.2246891013169,998.0295681659394,1444.8960854493423,1481.6328200252156,1567.3510377894436,1577.4981687724032,1565.6719948543002,1581.8547053908198
